TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PP,CDS,PH,FE-JONS,PCPE-EK,POSI,UCE,F.N.,UNA,UV,E.U.,PSE-EE/PSOE,PREPAL,AA,LV-GV,DN,PACMA/ZAAAA,MSR,UCL,PUM+J,PFYV,FA,CDL,AES,UPD,IF,PNV...(E09),SAIN,PSA,ARALAR-EA...(E09),IZAN-RG,RC,EB-B...(E09),LIBERTAS-C´S,I.I.
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,17,B,720,373,0,373,1,372,347,168,0,0,0,0,0,1,0,0,0,0,76,0,0,3,0,0,0,0,0,2,0,0,0,12,0,64,0,0,16,0,0,6,1,23
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,18,A,681,259,1,258,1,257,422,120,0,0,0,2,1,0,0,0,0,0,71,0,0,0,0,0,0,0,1,0,0,0,0,4,0,43,0,0,2,0,0,3,0,10
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,18,B,659,281,0,281,2,279,378,119,0,1,0,0,0,0,0,0,0,0,63,0,0,1,0,0,2,0,1,0,0,0,0,12,0,48,1,0,8,1,0,1,1,20
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,19,U,799,329,3,326,0,326,470,96,0,0,0,0,0,0,0,0,0,0,97,0,0,6,0,2,0,0,1,1,0,1,0,1,0,53,0,0,25,0,0,9,1,33
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,20,A,443,184,0,184,3,181,259,48,0,0,0,0,0,0,0,0,0,0,53,0,0,2,0,1,0,0,0,0,0,0,1,3,0,46,1,0,6,0,0,4,1,15
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,20,B,496,209,0,209,0,209,287,59,0,0,0,0,0,0,0,0,0,0,69,0,0,1,0,0,1,0,1,0,0,0,0,4,0,41,0,0,10,2,0,1,0,20
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,21,A,464,192,1,191,2,189,272,74,0,0,0,0,0,0,0,0,0,0,48,0,0,2,0,0,0,0,1,0,0,0,0,5,0,26,0,0,12,0,0,1,1,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,21,B,509,233,1,232,2,230,276,80,0,1,0,0,0,0,0,0,0,0,78,0,0,0,1,1,0,0,0,0,0,0,0,5,0,30,1,0,9,0,0,0,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,22,U,776,341,1,340,2,338,435,160,0,0,0,0,0,0,0,0,0,0,69,0,0,2,0,0,0,0,1,0,0,0,0,10,0,58,1,0,14,0,0,4,0,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,23,A,411,169,0,169,1,168,242,42,0,0,0,0,1,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,0,4,0,24,0,0,13,0,0,6,0,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,23,B,373,160,0,160,0,160,213,41,0,0,0,1,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,1,0,24,0,0,13,0,0,4,0,33
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,24,U,748,260,3,257,1,256,488,77,0,0,0,0,0,2,0,0,0,0,75,1,0,0,0,0,0,0,1,0,0,0,0,5,1,41,0,0,12,0,0,5,0,36
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,25,U,596,232,1,231,1,230,364,79,0,0,0,0,0,0,0,0,0,0,84,0,0,2,0,2,0,0,1,0,1,0,0,2,0,33,0,0,4,0,0,8,0,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,26,A,510,194,1,193,1,192,316,49,0,0,0,0,0,0,0,0,0,0,71,0,0,1,0,0,0,0,2,0,0,0,0,2,1,35,0,0,4,0,0,3,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,26,B,573,238,1,237,0,237,335,65,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,2,0,0,0,4,1,39,0,0,6,1,0,9,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,27,A,537,202,0,202,2,200,335,64,0,0,0,1,0,0,0,0,0,0,82,0,0,0,0,2,0,0,0,0,0,0,0,2,0,25,0,0,7,0,0,3,0,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,27,B,523,219,0,219,1,218,304,62,0,0,0,1,0,0,0,0,0,0,88,0,0,0,1,0,0,0,0,0,0,0,0,6,0,28,0,1,4,0,0,3,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,28,U,654,262,0,262,1,261,392,99,0,0,0,0,3,0,0,0,0,0,83,0,0,2,0,0,0,0,1,0,0,0,0,5,0,39,0,0,8,0,0,4,0,17
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,29,A,434,131,0,131,1,130,303,36,0,0,0,0,0,0,0,0,0,0,50,0,0,1,1,0,0,0,0,1,0,0,0,1,0,24,0,1,1,0,0,2,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,29,B,448,153,1,152,0,152,295,40,0,1,0,0,0,0,1,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,0,4,0,13,0,0,5,0,0,3,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,30,A,479,234,3,231,1,230,245,85,0,0,0,0,0,0,0,0,0,0,63,0,0,2,0,0,1,0,0,0,0,0,0,2,0,49,0,0,11,1,0,4,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,30,B,476,225,1,224,1,223,251,97,0,0,0,0,0,0,0,0,0,0,41,0,0,2,0,0,0,0,0,0,0,0,0,5,0,46,0,0,9,0,0,5,1,17
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,31,A,454,214,1,213,4,209,240,71,0,0,0,0,0,0,0,0,0,0,81,0,0,1,0,1,0,0,1,0,0,0,1,2,0,27,0,0,6,0,0,4,0,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,31,B,480,223,0,223,2,221,257,64,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,2,0,0,0,0,6,0,33,0,0,5,0,0,5,0,9
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,32,A,408,175,1,174,2,172,233,72,0,0,0,0,0,0,0,1,0,0,53,0,0,3,0,0,0,0,1,1,0,0,0,0,0,23,0,0,7,0,0,2,0,9
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,32,B,431,183,1,182,4,178,248,54,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,1,0,0,0,1,0,0,0,3,0,30,0,0,4,1,0,7,0,7
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,33,A,569,256,1,255,3,252,313,91,0,1,0,1,0,0,0,0,0,0,91,0,0,0,0,3,0,0,1,0,0,0,0,9,0,31,0,0,7,0,0,0,0,17
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,33,B,595,247,1,246,2,244,348,102,0,1,0,2,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,3,1,27,0,0,3,0,0,5,0,7
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,34,U,715,277,4,273,4,269,438,82,0,0,0,2,2,0,0,0,0,0,124,0,0,0,0,1,0,0,1,0,0,0,0,4,0,26,0,0,4,1,0,10,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,35,A,483,190,1,189,1,188,293,65,0,0,0,1,0,0,0,0,0,0,78,0,0,1,0,3,0,0,0,0,0,0,0,4,0,19,0,0,4,0,0,1,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,35,B,442,163,2,161,3,158,279,34,0,1,0,0,0,0,1,0,0,0,93,0,0,3,0,0,0,0,2,0,0,0,0,3,0,12,0,0,3,0,0,0,0,6
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,36,A,479,213,1,212,0,212,266,80,0,0,0,2,0,0,0,0,0,0,89,0,0,0,0,0,0,0,1,0,0,0,0,4,0,29,0,0,1,0,0,2,0,4
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,36,B,471,192,0,192,5,187,279,52,0,0,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,10,0,0,6,0,8
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,37,U,664,268,3,265,2,263,396,107,0,0,0,0,0,0,0,1,0,0,110,1,0,0,0,0,0,1,2,0,0,0,0,2,0,22,0,0,7,0,0,3,0,7
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,38,A,462,173,3,170,1,169,289,51,0,0,0,0,0,0,0,0,0,0,79,1,0,1,0,0,0,0,0,2,0,0,0,4,0,18,0,0,1,0,0,2,0,10
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,38,B,419,179,0,179,0,179,240,66,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6,0,0,2,1,6
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,39,A,537,225,1,224,1,223,312,64,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,0,0,2,0,0,4,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,39,B,594,245,2,243,4,239,349,72,0,0,0,0,0,0,0,0,0,0,103,0,0,2,0,0,1,0,1,0,0,0,0,9,1,16,0,0,5,0,0,4,0,25
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,1,U,934,404,3,401,3,398,530,167,0,0,1,0,0,0,0,0,0,0,76,0,0,3,1,0,0,0,1,0,0,0,0,12,1,93,1,0,12,0,0,4,3,23
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,2,A,624,288,0,288,3,285,336,126,0,0,0,0,0,0,0,0,0,0,53,0,0,2,0,0,0,0,0,1,0,0,0,17,1,54,0,0,7,0,0,6,2,16
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,2,B,632,296,1,295,2,293,336,119,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0,0,0,0,3,0,0,0,4,17,1,49,0,0,10,1,0,2,4,26
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,3,A,506,243,1,242,3,239,263,91,1,0,0,0,0,0,0,0,0,0,58,0,0,2,0,0,0,0,1,0,0,1,0,8,1,39,1,0,12,1,0,3,0,20
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,3,B,446,219,0,219,2,217,227,89,0,1,0,0,0,0,0,0,0,0,59,0,0,1,0,1,0,0,1,0,1,0,0,6,0,26,0,0,12,0,0,8,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,4,A,678,287,0,287,4,283,391,105,0,0,0,0,0,0,0,0,0,0,75,0,0,2,0,0,0,0,1,0,0,0,0,7,0,51,0,0,11,0,0,2,0,29
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,4,B,785,332,4,328,3,325,453,122,2,0,0,0,1,0,0,0,0,0,79,0,0,2,0,1,0,0,1,0,0,0,0,11,0,56,0,0,12,1,0,10,1,26
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,5,A,444,204,0,204,1,203,240,70,0,0,0,0,1,0,0,0,0,0,49,0,0,2,0,1,0,0,1,0,0,0,1,5,1,33,0,0,12,2,0,3,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,5,B,474,204,1,203,0,203,270,62,0,0,0,0,0,1,0,0,0,0,58,0,0,1,0,0,0,0,1,0,0,0,0,5,1,40,0,0,13,0,0,3,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,6,U,660,265,1,264,4,260,395,82,0,0,0,2,0,0,0,0,0,0,71,0,0,3,0,1,0,0,0,1,0,0,0,5,0,40,3,0,19,0,0,5,1,27
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,7,U,547,240,4,236,3,233,307,80,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,1,0,0,0,1,0,0,0,6,0,51,2,0,13,0,0,4,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,8,A,632,327,0,327,2,325,305,132,0,0,0,0,0,1,0,0,0,0,100,0,0,1,0,1,0,0,4,0,0,0,0,11,0,40,0,0,8,1,0,4,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,8,B,576,300,3,297,1,296,276,111,0,0,0,0,0,0,0,0,0,0,95,0,0,2,0,0,0,0,0,0,0,0,0,10,0,42,0,0,10,1,0,4,0,21
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,9,A,504,247,2,245,2,243,257,101,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0,3,0,0,1,0,0,0,1,5,0,32,0,0,11,1,0,4,0,8
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,9,B,532,260,2,258,3,255,272,121,0,1,0,0,0,0,0,0,0,0,62,0,0,6,0,1,0,0,1,0,0,0,0,10,0,32,1,0,3,0,0,6,0,11
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,10,A,648,332,2,330,6,324,316,126,0,0,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,0,2,0,0,0,0,13,0,49,0,0,13,2,0,4,0,27
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,10,B,595,285,0,285,4,281,310,101,1,0,0,0,1,0,0,0,0,0,72,0,0,2,0,1,0,0,0,0,1,0,1,5,0,44,0,0,13,0,0,12,2,25
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,11,A,541,238,2,236,1,235,303,66,0,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,39,2,0,14,1,0,2,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,11,B,580,270,1,269,2,267,310,99,0,1,0,0,0,1,0,0,0,0,82,0,0,1,0,0,0,0,1,0,0,0,0,12,0,34,0,0,15,0,0,0,0,21
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,12,U,652,302,2,300,0,300,350,107,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,2,0,0,0,11,0,54,0,0,12,0,0,2,0,27
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,13,U,794,333,1,332,3,329,461,120,1,0,0,0,1,0,0,0,0,0,72,0,0,1,0,0,0,0,2,0,0,0,0,19,0,60,0,0,12,1,0,8,0,32
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,14,A,592,275,4,271,2,269,317,90,0,0,0,0,0,0,0,0,0,0,92,0,0,3,0,0,0,0,0,1,0,0,0,7,0,50,0,0,4,0,0,2,1,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,14,B,519,237,0,237,3,234,282,89,0,0,0,0,0,0,0,0,0,1,72,0,0,0,0,0,0,0,0,1,0,0,0,7,1,30,2,0,16,0,0,3,0,12
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,15,A,416,192,0,192,1,191,224,58,0,0,0,0,0,0,0,0,0,0,77,0,0,2,0,0,0,0,0,0,0,0,0,2,0,23,0,0,5,1,0,4,0,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,15,B,433,155,1,154,1,153,278,46,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,1,0,0,0,0,0,0,4,0,19,0,0,8,0,0,2,0,8
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,16,A,674,250,1,249,2,247,424,63,0,0,0,0,0,0,0,0,0,0,88,0,0,1,0,0,0,0,1,1,1,0,0,9,0,33,1,0,14,0,1,4,0,30
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,16,B,826,340,1,339,3,336,486,78,0,0,0,0,1,0,1,0,0,0,126,0,0,2,1,0,0,0,2,0,0,0,0,14,0,43,1,0,21,1,1,10,0,34
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,17,A,721,302,1,301,0,301,419,97,0,1,0,1,1,1,0,0,0,0,83,0,0,2,0,0,0,0,2,0,0,0,0,8,0,41,0,0,12,1,0,5,0,46
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,17,B,708,272,0,272,1,271,436,65,0,1,0,0,0,0,0,0,0,0,99,0,0,2,0,0,0,0,2,0,0,0,0,15,1,48,0,0,8,0,0,4,0,26
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,18,A,709,287,2,285,1,284,422,89,0,0,0,0,0,0,0,0,0,0,82,0,0,2,0,3,0,0,1,1,0,0,0,8,1,53,0,0,19,0,0,1,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,18,B,714,322,0,322,0,322,392,96,0,0,0,0,0,0,0,0,0,0,109,0,0,3,0,1,0,2,4,0,0,0,0,15,1,42,0,0,10,0,0,5,1,33
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,19,U,761,324,2,322,3,319,437,105,0,0,0,0,0,0,0,0,0,0,94,0,0,2,0,3,0,0,0,0,0,0,0,15,1,49,0,0,16,0,0,10,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,20,A,424,191,2,189,1,188,233,77,0,0,0,1,2,0,0,0,0,0,38,0,0,6,0,0,0,0,1,0,0,0,0,8,1,34,0,0,12,0,0,2,0,6
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,20,B,461,211,4,207,2,205,250,78,0,0,0,0,0,0,0,0,0,0,52,0,0,2,0,1,0,0,2,0,0,0,0,7,0,29,0,1,13,1,0,6,0,13
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,21,A,664,290,0,290,4,286,374,107,0,0,1,0,0,0,0,0,0,0,78,0,0,1,0,0,0,0,0,0,0,0,1,7,1,48,0,0,20,0,0,3,2,17
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,21,B,669,287,4,283,4,279,382,87,0,0,0,0,2,0,0,0,0,0,77,0,0,4,0,2,0,0,1,0,0,0,0,15,0,59,0,0,17,0,0,3,1,11
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,22,U,684,308,1,307,3,304,376,87,0,0,0,0,0,0,0,0,0,0,87,0,0,4,0,0,0,0,0,0,0,1,0,16,0,63,0,0,12,0,0,6,1,27
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,23,A,804,326,2,324,3,321,478,91,0,0,0,0,0,1,0,0,0,0,90,0,0,4,0,2,0,0,1,0,0,0,0,11,1,79,0,0,9,2,0,10,0,20
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,23,B,870,317,3,314,4,310,553,74,1,0,0,1,0,0,0,0,0,0,121,0,0,5,0,0,0,0,1,0,0,0,0,15,0,48,1,0,21,0,0,4,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,24,A,621,269,0,269,2,267,352,69,0,0,0,0,0,0,0,0,0,0,101,0,0,2,0,0,0,0,2,0,0,0,0,9,0,45,0,0,11,0,0,2,1,25
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,24,B,606,238,1,237,0,237,368,55,0,0,0,0,0,0,0,0,0,0,86,0,0,3,0,0,0,0,0,0,0,0,0,12,1,39,0,0,9,0,0,6,0,26
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,25,A,705,303,0,303,0,303,402,67,0,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,24,0,58,0,0,19,0,0,5,2,28
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,25,B,742,340,2,338,5,333,402,83,0,0,0,0,0,0,0,0,0,0,104,0,0,2,0,0,0,0,1,0,0,0,0,18,1,54,0,0,28,0,0,12,1,29
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,26,U,555,228,0,228,2,226,327,54,1,2,0,0,1,0,0,0,0,0,71,0,0,4,0,2,0,0,2,0,1,0,0,4,0,31,0,0,14,0,0,6,0,33
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,27,A,586,290,0,290,3,287,296,75,0,0,0,0,1,0,0,0,0,0,96,0,0,2,1,2,0,0,0,0,0,0,1,15,0,45,0,0,9,0,0,6,0,34
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,27,B,597,245,0,245,4,241,352,65,0,0,0,0,0,0,0,0,1,0,79,0,0,3,0,1,0,0,1,0,1,0,0,10,0,47,0,0,8,0,0,10,1,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,28,U,799,318,3,315,5,310,481,58,1,0,0,0,0,0,0,1,0,1,146,0,0,3,0,1,0,0,0,0,1,0,0,6,0,41,0,0,4,1,0,6,4,36
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,29,U,473,216,1,215,2,213,257,44,0,0,0,1,0,0,0,0,0,0,120,0,0,1,0,1,0,1,1,1,0,0,0,4,0,13,0,1,5,0,0,4,0,16
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,30,U,890,381,3,378,6,372,509,88,0,0,0,0,0,0,0,0,0,0,149,0,0,7,0,0,1,0,3,0,0,0,0,12,0,65,0,0,14,0,0,11,1,21
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,31,A,538,214,0,214,1,213,324,52,1,0,0,2,1,1,0,0,0,0,71,0,0,3,0,1,0,0,0,0,0,0,0,8,0,31,0,1,9,0,0,12,0,20
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,31,B,540,187,0,187,1,186,353,39,0,0,0,0,0,0,0,0,0,0,64,2,0,1,0,2,0,0,0,0,0,0,0,8,0,34,0,0,8,0,0,6,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,32,A,549,227,0,227,3,224,322,70,0,0,0,0,0,0,0,0,0,0,78,1,0,2,0,1,0,0,0,0,1,0,0,7,0,35,0,0,9,1,0,1,1,17
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,32,B,577,215,0,215,6,209,362,52,0,0,0,0,0,0,0,0,0,0,74,1,0,2,0,0,0,0,1,0,0,0,0,4,0,42,0,0,12,1,0,2,0,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,33,U,763,358,3,355,5,350,405,192,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,0,0,24,0,54,0,0,12,0,0,7,0,16
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,34,A,629,317,0,317,0,317,312,105,1,0,0,0,1,0,0,0,0,0,77,0,0,4,0,1,1,0,3,0,0,0,0,14,0,62,1,0,13,1,0,11,0,22
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,34,B,648,307,0,307,1,306,341,130,1,0,0,0,0,0,0,0,0,0,59,0,0,1,0,1,0,0,1,1,0,0,0,15,1,62,0,0,17,0,0,2,1,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,35,A,777,370,0,370,1,369,407,188,0,0,0,0,0,0,0,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,0,16,0,75,0,0,16,0,1,0,1,9
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,35,B,505,229,0,229,4,225,276,114,0,0,0,0,1,1,0,0,0,0,42,0,0,3,0,0,0,0,0,0,0,2,0,7,0,39,0,0,6,0,0,1,0,9
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,35,C,536,264,0,264,1,263,272,141,1,0,0,0,1,0,0,0,0,0,46,0,0,2,0,1,0,0,0,1,0,0,0,9,0,39,0,0,13,0,0,2,0,7
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,36,A,595,208,3,205,5,200,387,61,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,0,0,0,3,0,0,0,0,8,0,40,0,0,10,0,0,8,2,15
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,36,B,608,220,5,215,0,215,388,61,2,0,0,0,0,0,0,0,0,0,62,0,1,4,0,0,0,0,0,0,0,0,0,15,0,41,0,0,11,0,0,3,0,15
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,37,A,708,253,1,252,3,249,455,72,2,1,0,0,0,0,0,0,0,0,80,0,0,1,0,0,0,0,3,0,0,0,0,7,0,43,0,0,14,0,1,5,2,18
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,37,B,685,233,2,231,4,227,452,51,0,1,0,0,0,0,0,0,0,0,79,0,0,3,0,1,0,0,1,0,0,0,1,14,0,41,0,0,8,2,0,1,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,38,A,618,195,0,195,1,194,423,27,0,0,0,1,1,0,0,1,0,0,65,0,0,6,0,4,0,0,1,0,1,1,0,4,1,34,0,0,14,0,0,9,0,24
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,38,B,599,184,0,184,1,183,415,30,0,0,0,1,4,0,0,0,0,0,54,0,0,3,0,0,0,0,3,1,0,0,0,6,1,29,0,0,15,0,0,9,0,27
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,39,A,814,206,5,201,3,198,608,33,0,0,0,0,0,0,0,0,0,0,68,0,0,3,0,0,0,0,1,0,0,0,0,9,1,28,0,0,12,1,0,7,0,35
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,2,39,B,823,211,1,210,2,208,612,40,0,0,0,0,0,1,0,0,0,0,71,0,0,10,2,0,0,0,2,0,0,0,0,6,1,20,0,0,10,1,1,10,0,33
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,1,A,779,339,1,338,1,337,440,68,0,0,0,0,2,0,0,0,0,0,139,0,1,1,0,5,0,0,1,0,0,0,0,16,0,42,0,0,13,1,0,8,0,40
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,1,B,784,316,2,314,4,310,468,73,0,1,0,0,1,0,0,0,0,0,120,0,0,3,0,1,0,0,0,0,0,0,0,4,0,40,0,1,15,1,0,6,0,44
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,2,A,518,230,1,229,0,229,288,66,0,1,0,2,0,0,0,0,0,0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,5,0,0,1,1,25
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,2,B,585,235,0,235,1,234,350,52,0,0,0,0,1,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,5,2,31,0,0,10,1,0,9,1,25
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,3,A,465,168,0,168,1,167,297,53,0,0,0,0,1,0,0,0,0,0,77,0,0,3,0,0,0,0,1,0,1,0,0,2,1,18,0,0,2,0,0,1,0,7
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,3,B,551,225,1,224,2,222,326,56,0,0,0,0,1,0,0,0,0,0,109,0,0,0,1,2,0,0,0,1,0,0,0,4,0,30,0,0,2,1,0,1,0,14
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,4,A,544,219,0,219,2,217,325,59,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,2,1,0,0,0,4,0,25,0,0,3,0,0,3,1,11
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,4,B,458,196,0,196,0,196,262,63,0,0,1,0,1,0,0,1,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,4,0,0,5,0,15
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,5,U,799,319,2,317,0,317,480,79,0,0,0,1,0,0,0,0,0,0,159,0,0,0,0,1,0,0,0,1,0,0,0,6,0,42,0,0,4,0,0,5,0,19
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,3,6,U,520,185,1,184,1,183,335,32,0,0,0,0,3,0,0,1,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,7,0,0,0,0,27
