id_provincia,id_partidos,año,Votos
50,9,2019,309
51,9,2019,7
52,9,2019,17
1,9,2019,219
2,9,2019,68
3,9,2019,238
4,9,2019,71
5,9,2019,43
6,9,2019,112
7,9,2019,390
8,9,2019,1247
9,9,2019,311
10,9,2019,59
11,9,2019,365
12,9,2019,87
13,9,2019,56
14,9,2019,85
15,9,2019,323
16,9,2019,30
17,9,2019,121
18,9,2019,515
19,9,2019,55
20,9,2019,308
21,9,2019,59
22,9,2019,103
23,9,2019,78
24,9,2019,185
25,9,2019,61
26,9,2019,71
27,9,2019,188
28,9,2019,934
29,9,2019,530
30,9,2019,147
31,9,2019,248
32,9,2019,93
33,9,2019,235
34,9,2019,22
35,9,2019,350
36,9,2019,222
37,9,2019,99
38,9,2019,411
39,9,2019,167
40,9,2019,27
41,9,2019,298
42,9,2019,28
43,9,2019,328
44,9,2019,30
45,9,2019,111
46,9,2019,268
47,9,2019,224
48,9,2019,338
49,9,2019,30
50,9,2019,457
51,9,2019,9
52,9,2019,4
1,9,2019,63
2,9,2019,97
3,9,2019,296
4,9,2019,66
5,9,2019,27
6,9,2019,159
7,9,2019,176
8,9,2019,664
9,9,2019,100
10,9,2019,95
11,9,2019,579
12,9,2019,153
13,9,2019,106
14,9,2019,143
15,9,2019,242
16,9,2019,56
17,9,2019,57
18,9,2019,156
19,9,2019,29
20,9,2019,62
21,9,2019,131
22,9,2019,31
23,9,2019,105
24,9,2019,244
25,9,2019,58
26,9,2019,66
27,9,2019,69
28,9,2019,1054
29,9,2019,282
30,9,2019,383
31,9,2019,160
32,9,2019,74
33,9,2019,239
34,9,2019,25
35,9,2019,346
36,9,2019,198
37,9,2019,46
38,9,2019,206
39,9,2019,153
40,9,2019,30
41,9,2019,537
42,9,2019,32
43,9,2019,95
44,9,2019,29
45,9,2019,150
46,9,2019,554
47,9,2019,108
48,9,2019,149
49,9,2019,36
50,9,2019,133
51,9,2019,10
52,9,2019,66
1,9,2019,23
2,9,2019,30
3,9,2019,436
4,9,2019,52
5,9,2019,37
6,9,2019,319
7,9,2019,218
8,9,2019,963
9,9,2019,154
10,9,2019,53
11,9,2019,246
12,9,2019,40
13,9,2019,84
14,9,2019,190
15,9,2019,301
16,9,2019,14
17,9,2019,61
18,9,2019,511
19,9,2019,32
20,9,2019,74
21,9,2019,89
22,9,2019,34
23,9,2019,69
24,9,2019,126
25,9,2019,37
26,9,2019,93
27,9,2019,76
28,9,2019,897
29,9,2019,402
30,9,2019,201
31,9,2019,63
32,9,2019,102
33,9,2019,195
34,9,2019,21
35,9,2019,239
36,9,2019,138
37,9,2019,38
38,9,2019,359
39,9,2019,207
40,9,2019,22
41,9,2019,435
42,9,2019,12
43,9,2019,110
44,9,2019,28
45,9,2019,123
46,9,2019,281
47,9,2019,122
48,9,2019,111
49,9,2019,30
50,9,2019,106
51,9,2019,11
52,9,2019,8
1,9,2019,43
2,9,2019,56
3,9,2019,269
4,9,2019,75
5,9,2019,18
6,9,2019,113
7,9,2019,240
8,9,2019,658
9,9,2019,71
10,9,2019,58
11,9,2019,258
12,9,2019,62
13,9,2019,74
14,9,2019,126
15,9,2019,276
16,9,2019,28
17,9,2019,90
18,9,2019,156
19,9,2019,36
20,9,2019,88
21,9,2019,119
22,9,2019,41
23,9,2019,94
24,9,2019,94
25,9,2019,43
26,9,2019,40
27,9,2019,75
28,9,2019,1414
29,9,2019,303
30,9,2019,229
31,9,2019,183
32,9,2019,78
33,9,2019,186
34,9,2019,34
35,9,2019,297
36,9,2019,224
37,9,2019,61
38,9,2019,175
39,9,2019,178
40,9,2019,35
41,9,2019,267
42,9,2019,12
43,9,2019,89
44,9,2019,13
45,9,2019,89
46,9,2019,263
47,9,2019,87
48,9,2019,189
49,9,2019,36
50,9,2019,126
51,9,2019,10
52,9,2019,10
1,9,2019,56
2,9,2019,39
3,9,2019,342
4,9,2019,67
5,9,2019,31
6,9,2019,86
7,9,2019,180
8,9,2019,902
9,9,2019,37
10,9,2019,54
11,9,2019,167
12,9,2019,49
13,9,2019,44
14,9,2019,81
15,9,2019,216
16,9,2019,15
17,9,2019,69
18,9,2019,67
19,9,2019,22
20,9,2019,55
21,9,2019,64
22,9,2019,39
23,9,2019,46
24,9,2019,36
25,9,2019,57
26,9,2019,54
27,9,2019,49
28,9,2019,1354
29,9,2019,121
30,9,2019,197
31,9,2019,100
32,9,2019,52
33,9,2019,83
34,9,2019,15
35,9,2019,291
36,9,2019,202
37,9,2019,35
38,9,2019,266
39,9,2019,123
40,9,2019,17
41,9,2019,163
42,9,2019,11
43,9,2019,113
44,9,2019,14
45,9,2019,79
46,9,2019,325
47,9,2019,47
48,9,2019,81
49,9,2019,32
50,9,2019,94
51,9,2019,8
52,9,2019,13
1,9,2019,25
2,9,2019,32
3,9,2019,123
4,9,2019,63
5,9,2019,17
6,9,2019,56
7,9,2019,97
8,9,2019,498
9,9,2019,233
10,9,2019,57
11,9,2019,111
12,9,2019,27
13,9,2019,62
14,9,2019,63
15,9,2019,249
16,9,2019,13
17,9,2019,64
18,9,2019,94
19,9,2019,19
20,9,2019,51
21,9,2019,38
22,9,2019,23
23,9,2019,109
24,9,2019,34
25,9,2019,25
26,9,2019,24
27,9,2019,51
28,9,2019,667
29,9,2019,209
30,9,2019,191
31,9,2019,457
32,9,2019,48
33,9,2019,143
34,9,2019,39
35,9,2019,168
36,9,2019,173
37,9,2019,52
38,9,2019,104
39,9,2019,137
40,9,2019,18
41,9,2019,193
42,9,2019,16
43,9,2019,67
44,9,2019,13
45,9,2019,55
46,9,2019,177
47,9,2019,223
48,9,2019,103
49,9,2019,27
50,9,2019,101
51,9,2019,2
52,9,2019,13
1,0,2014,16978
2,0,2014,50549
3,0,2014,173461
4,0,2014,64034
5,0,2014,30668
6,0,2014,83220
7,0,2014,74016
8,0,2014,191901
9,0,2014,51470
10,0,2014,55858
11,0,2014,84780
12,0,2014,64666
13,0,2014,67052
14,0,2014,77049
15,0,2014,129814
16,0,2014,34170
17,0,2014,15680
18,0,2014,89727
19,0,2014,28324
20,0,2014,18678
21,0,2014,37043
22,0,2014,22996
23,0,2014,73560
24,0,2014,60795
25,0,2014,12660
26,0,2014,43892
27,0,2014,55015
28,0,2014,661006
29,0,2014,118294
30,0,2014,158834
31,0,2014,53764
32,0,2014,56876
33,0,2014,90687
34,0,2014,26897
35,0,2014,69530
36,0,2014,113038
37,0,2014,53096
38,0,2014,62945
39,0,2014,74379
40,0,2014,23399
41,0,2014,146668
42,0,2014,13219
43,0,2014,25979
44,0,2014,17087
45,0,2014,88612
46,0,2014,269094
47,0,2014,70931
48,0,2014,41820
49,0,2014,29946
50,0,2014,87751
51,0,2014,6330
52,0,2014,6125
1,1,2014,16115
2,1,2014,41017
3,1,2014,129261
4,1,2014,60005
5,1,2014,12924
6,1,2014,95666
7,1,2014,59357
8,1,2014,288573
9,1,2014,28133
10,1,2014,55851
11,1,2014,110956
12,1,2014,46253
13,1,2014,55838
14,1,2014,99764
15,1,2014,85117
16,1,2014,24544
17,1,2014,23647
18,1,2014,111573
19,1,2014,18795
20,1,2014,32045
21,1,2014,60398
22,1,2014,20295
23,1,2014,108819
24,1,2014,50539
25,1,2014,13363
26,1,2014,27005
27,1,2014,30590
28,1,2014,419022
29,1,2014,139484
30,1,2014,87751
31,1,2014,31045
32,1,2014,29680
33,1,2014,98014
34,1,2014,17765
35,1,2014,62698
36,1,2014,73820
37,1,2014,29099
38,1,2014,63522
39,1,2014,52056
40,1,2014,12647
41,1,2014,246320
42,1,2014,6987
43,1,2014,32956
44,1,2014,12947
45,1,2014,64594
46,1,2014,201554
47,1,2014,48620
48,1,2014,56355
49,1,2014,17497
50,1,2014,78399
51,1,2014,3538
52,1,2014,3511
1,14,2014,6713
2,14,2014,12768
3,14,2014,53141
4,14,2014,13831
5,14,2014,4700
6,14,2014,15469
7,14,2014,23896
8,14,2014,214614
9,14,2014,11568
10,14,2014,9139
11,14,2014,43430
12,14,2014,17490
13,14,2014,15308
14,14,2014,42312
15,14,2014,46865
16,14,2014,5547
17,14,2014,16315
18,14,2014,33738
19,14,2014,8017
20,14,2014,11766
21,14,2014,13977
22,14,2014,6441
23,14,2014,24368
24,14,2014,15758
25,14,2014,9165
26,14,2014,9261
27,14,2014,10630
28,14,2014,232492
29,14,2014,58739
30,14,2014,41257
31,14,2014,20387
32,14,2014,8689
33,14,2014,48641
34,14,2014,6083
35,14,2014,31153
36,14,2014,40005
37,14,2014,8746
38,14,2014,28269
39,14,2014,19246
40,14,2014,4385
41,14,2014,79873
42,14,2014,1872
43,14,2014,18460
44,14,2014,3880
45,14,2014,20164
46,14,2014,109852
47,14,2014,21438
48,14,2014,23685
49,14,2014,5161
50,14,2014,32870
51,14,2014,528
52,14,2014,465
1,15,2014,9433
2,15,2014,10493
3,15,2014,50226
4,15,2014,10282
5,15,2014,3468
6,15,2014,10232
7,15,2014,27794
8,15,2014,98671
9,15,2014,13490
10,15,2014,8522
11,15,2014,38403
12,15,2014,15675
13,15,2014,8842
14,15,2014,15497
15,15,2014,37497
16,15,2014,4113
17,15,2014,5730
18,15,2014,19267
19,15,2014,7431
20,15,2014,15035
21,15,2014,9232
22,15,2014,6847
23,15,2014,11045
24,15,2014,17418
25,15,2014,3049
26,15,2014,8536
27,15,2014,7404
28,15,2014,249559
29,15,2014,34221
30,15,2014,32158
31,15,2014,20039
32,15,2014,6431
33,15,2014,51417
34,15,2014,4353
35,15,2014,39924
36,15,2014,32884
37,15,2014,7425
38,15,2014,22447
39,15,2014,19733
40,15,2014,5364
41,15,2014,51935
42,15,2014,3939
43,15,2014,9646
44,15,2014,3748
45,15,2014,14423
46,15,2014,77770
47,15,2014,16089
48,15,2014,27918
49,15,2014,6814
50,15,2014,33092
51,15,2014,578
52,15,2014,409
1,16,2014,4822
2,16,2014,10657
3,16,2014,49702
4,16,2014,12018
5,16,2014,5459
6,16,2014,13442
7,16,2014,18038
8,16,2014,26072
9,16,2014,12693
10,16,2014,7864
11,16,2014,27014
12,16,2014,14470
13,16,2014,12731
14,16,2014,16391
15,16,2014,15270
16,16,2014,4131
17,16,2014,2008
18,16,2014,21686
19,16,2014,7982
20,16,2014,7000
21,16,2014,8153
22,16,2014,5681
23,16,2014,13582
24,16,2014,12716
25,16,2014,1097
26,16,2014,10252
27,16,2014,3743
28,16,2014,233586
29,16,2014,42734
30,16,2014,40093
31,16,2014,9818
32,16,2014,3502
33,16,2014,22638
34,16,2014,5113
35,16,2014,21088
36,16,2014,12584
37,16,2014,10898
38,16,2014,18144
39,16,2014,17554
40,16,2014,5756
41,16,2014,48882
42,16,2014,2025
43,16,2014,3441
44,16,2014,2900
45,16,2014,15828
46,16,2014,83551
47,16,2014,20743
48,16,2014,13097
49,16,2014,4739
50,16,2014,30581
51,16,2014,1071
52,16,2014,954
1,9,2014,18235
2,9,2014,255
3,9,2014,826
4,9,2014,93
5,9,2014,98
6,9,2014,64
7,9,2014,1304
8,9,2014,376068
9,9,2014,135
10,9,2014,197
11,9,2014,215
12,9,2014,325
13,9,2014,76
14,9,2014,82
15,9,2014,4010
16,9,2014,30
17,9,2014,72559
18,9,2014,185
19,9,2014,41
20,9,2014,58001
21,9,2014,54
22,9,2014,118
23,9,2014,62
24,9,2014,76
25,9,2014,43141
26,9,2014,139
27,9,2014,883
28,9,2014,1446
29,9,2014,336
30,9,2014,261
31,9,2014,5404
32,9,2014,1961
33,9,2014,140
34,9,2014,34
35,9,2014,28649
36,9,2014,2787
37,9,2014,156
38,9,2014,40643
39,9,2014,367
40,9,2014,30
41,9,2014,227
42,9,2014,20
43,9,2014,56950
44,9,2014,23
45,9,2014,274
46,9,2014,1223
47,9,2014,339
48,9,2014,131915
49,9,2014,34
50,9,2014,173
51,9,2014,15
52,9,2014,11
1,17,2014,130
2,17,2014,49
3,17,2014,2343
4,17,2014,67
5,17,2014,27
6,17,2014,63
7,17,2014,19566
8,17,2014,414684
9,17,2014,63
10,17,2014,54
11,17,2014,149
12,17,2014,1700
13,17,2014,50
14,17,2014,66
15,17,2014,485
16,17,2014,24
17,17,2014,77546
18,17,2014,97
19,17,2014,34
20,17,2014,303
21,17,2014,47
22,17,2014,195
23,17,2014,63
24,17,2014,140
25,17,2014,40256
26,17,2014,81
27,17,2014,106
28,17,2014,1718
29,17,2014,198
30,17,2014,201
31,17,2014,393
32,17,2014,107
33,17,2014,142
34,17,2014,31
35,17,2014,368
36,17,2014,356
37,17,2014,53
38,17,2014,290
39,17,2014,99
40,17,2014,25
41,17,2014,192
42,17,2014,6
43,17,2014,61663
44,17,2014,62
45,17,2014,81
46,17,2014,4049
47,17,2014,54
48,17,2014,368
49,17,2014,19
50,17,2014,194
51,17,2014,10
52,17,2014,4
1,10,2014,1218
2,10,2014,3103
3,10,2014,17963
4,10,2014,4450
5,10,2014,1506
6,10,2014,2209
7,10,2014,6181
8,10,2014,130123
9,10,2014,3447
10,10,2014,1632
11,10,2014,6432
12,10,2014,6220
13,10,2014,3449
14,10,2014,3233
15,10,2014,7776
16,10,2014,1013
17,10,2014,8262
18,10,2014,6108
19,10,2014,3251
20,10,2014,1567
21,10,2014,1663
22,10,2014,1918
23,10,2014,2226
24,10,2014,5461
25,10,2014,4137
26,10,2014,2572
27,10,2014,1430
28,10,2014,106170
29,10,2014,11047
30,10,2014,15372
31,10,2014,3809
32,10,2014,1507
33,10,2014,9364
34,10,2014,1296
35,10,2014,4351
36,10,2014,5596
37,10,2014,3561
38,10,2014,3618
39,10,2014,6435
40,10,2014,1226
41,10,2014,11140
42,10,2014,757
43,10,2014,15351
44,10,2014,836
45,10,2014,5041
46,10,2014,26997
47,10,2014,7032
48,10,2014,3432
49,10,2014,1359
50,10,2014,10631
51,10,2014,379
52,10,2014,257
1,18,2014,20759
2,18,2014,96
3,18,2014,671
4,18,2014,143
5,18,2014,55
6,18,2014,131
7,18,2014,923
8,18,2014,5551
9,18,2014,403
10,18,2014,97
11,18,2014,424
12,18,2014,320
13,18,2014,102
14,18,2014,169
15,18,2014,31979
16,18,2014,41
17,18,2014,782
18,18,2014,266
19,18,2014,74
20,18,2014,73765
21,18,2014,100
22,18,2014,174
23,18,2014,140
24,18,2014,209
25,18,2014,393
26,18,2014,212
27,18,2014,8872
28,18,2014,2644
29,18,2014,483
30,18,2014,429
31,18,2014,43060
32,18,2014,7658
33,18,2014,1381
34,18,2014,92
35,18,2014,1515
36,18,2014,31223
37,18,2014,135
38,18,2014,1887
39,18,2014,471
40,18,2014,86
41,18,2014,456
42,18,2014,39
43,18,2014,676
44,18,2014,103
45,18,2014,212
46,18,2014,1279
47,18,2014,244
48,18,2014,82563
49,18,2014,58
50,18,2014,961
51,18,2014,20
52,18,2014,8
1,19,2014,3066
2,19,2014,1663
3,19,2014,27228
4,19,2014,1784
5,19,2014,495
6,19,2014,1254
7,19,2014,5588
8,19,2014,6606
9,19,2014,1646
10,19,2014,1032
11,19,2014,2918
12,19,2014,12665
13,19,2014,1131
14,19,2014,2889
15,19,2014,3166
16,19,2014,553
17,19,2014,399
18,19,2014,3150
19,19,2014,969
20,19,2014,2955
21,19,2014,1019
22,19,2014,3107
23,19,2014,1409
24,19,2014,1212
25,19,2014,253
26,19,2014,1484
27,19,2014,503
28,19,2014,44148
29,19,2014,4883
30,19,2014,3775
31,19,2014,3417
32,19,2014,651
33,19,2014,3594
34,19,2014,475
35,19,2014,2809
36,19,2014,2632
37,19,2014,1456
38,19,2014,2851
39,19,2014,2791
40,19,2014,787
41,19,2014,7390
42,19,2014,209
43,19,2014,632
44,19,2014,1574
45,19,2014,1395
46,19,2014,98595
47,19,2014,2110
48,19,2014,5658
49,19,2014,275
50,19,2014,15944
51,19,2014,1407
52,19,2014,282
1,2,2014,942
2,2,2014,1895
3,2,2014,9142
4,2,2014,1796
5,2,2014,1509
6,2,2014,2422
7,2,2014,4117
8,2,2014,6242
9,2,2014,4419
10,2,2014,1368
11,2,2014,3467
12,2,2014,2506
13,2,2014,1721
14,2,2014,2898
15,2,2014,4222
16,2,2014,844
17,2,2014,392
18,2,2014,5800
19,2,2014,2469
20,2,2014,966
21,2,2014,909
22,2,2014,1098
23,2,2014,1886
24,2,2014,3353
25,2,2014,356
26,2,2014,1586
27,2,2014,581
28,2,2014,80557
29,2,2014,7260
30,2,2014,9859
31,2,2014,3405
32,2,2014,715
33,2,2014,4865
34,2,2014,1449
35,2,2014,2470
36,2,2014,2272
37,2,2014,3347
38,2,2014,2282
39,2,2014,3855
40,2,2014,1209
41,2,2014,8224
42,2,2014,494
43,2,2014,861
44,2,2014,512
45,2,2014,3509
46,2,2014,18177
47,2,2014,7197
48,2,2014,2276
49,2,2014,1019
50,2,2014,9104
51,2,2014,274
52,2,2014,831
1,13,2014,1121
2,13,2014,1392
3,13,2014,7094
4,13,2014,1299
5,13,2014,380
6,13,2014,1499
7,13,2014,4384
8,13,2014,26031
9,13,2014,1089
10,13,2014,1034
11,13,2014,4528
12,13,2014,2210
13,13,2014,1298
14,13,2014,1824
15,13,2014,4106
16,13,2014,377
17,13,2014,2093
18,13,2014,2004
19,13,2014,937
20,13,2014,1644
21,13,2014,1293
22,13,2014,705
23,13,2014,1296
24,13,2014,1602
25,13,2014,935
26,13,2014,853
27,13,2014,1032
28,13,2014,28137
29,13,2014,6138
30,13,2014,5294
31,13,2014,1900
32,13,2014,962
33,13,2014,3765
34,13,2014,432
35,13,2014,4301
36,13,2014,4771
37,13,2014,636
38,13,2014,6231
39,13,2014,2381
40,13,2014,449
41,13,2014,6501
42,13,2014,123
43,13,2014,2977
44,13,2014,328
45,13,2014,2616
46,13,2014,13430
47,13,2014,1804
48,13,2014,3778
49,13,2014,352
50,13,2014,4493
51,13,2014,226
52,13,2014,152
1,9,2014,1022
2,9,2014,744
3,9,2014,3684
4,9,2014,751
5,9,2014,300
6,9,2014,697
7,9,2014,2967
8,9,2014,15536
9,9,2014,970
10,9,2014,855
11,9,2014,2431
12,9,2014,1508
13,9,2014,970
14,9,2014,1664
15,9,2014,3584
16,9,2014,202
17,9,2014,1132
18,9,2014,1553
19,9,2014,441
20,9,2014,2122
21,9,2014,1159
22,9,2014,1006
23,9,2014,937
24,9,2014,1099
25,9,2014,869
26,9,2014,936
27,9,2014,878
28,9,2014,13241
29,9,2014,3093
30,9,2014,3267
31,9,2014,2416
32,9,2014,772
33,9,2014,5276
34,9,2014,784
35,9,2014,2018
36,9,2014,2680
37,9,2014,535
38,9,2014,2794
39,9,2014,1581
40,9,2014,230
41,9,2014,3381
42,9,2014,165
43,9,2014,1844
44,9,2014,525
45,9,2014,863
46,9,2014,7227
47,9,2014,1328
48,9,2014,3941
49,9,2014,291
50,9,2014,6863
51,9,2014,119
52,9,2014,57
1,9,2014,666
2,9,2014,878
3,9,2014,4601
4,9,2014,1117
5,9,2014,296
6,9,2014,892
7,9,2014,2088
8,9,2014,11195
9,9,2014,801
10,9,2014,636
11,9,2014,2180
12,9,2014,2078
13,9,2014,846
14,9,2014,1306
15,9,2014,3034
16,9,2014,292
17,9,2014,762
18,9,2014,1991
19,9,2014,613
20,9,2014,1174
21,9,2014,1359
22,9,2014,516
23,9,2014,885
24,9,2014,1448
25,9,2014,454
26,9,2014,859
27,9,2014,729
28,9,2014,17067
29,9,2014,3696
30,9,2014,2864
31,9,2014,1415
32,9,2014,726
33,9,2014,2151
34,9,2014,456
35,9,2014,2965
36,9,2014,3071
37,9,2014,672
38,9,2014,2144
39,9,2014,1603
40,9,2014,316
41,9,2014,4152
42,9,2014,174
43,9,2014,1259
44,9,2014,289
45,9,2014,1129
46,9,2014,8757
47,9,2014,1380
48,9,2014,2206
49,9,2014,345
50,9,2014,2513
51,9,2014,66
52,9,2014,71
1,9,2014,548
2,9,2014,641
3,9,2014,4279
4,9,2014,957
5,9,2014,210
6,9,2014,948
7,9,2014,4954
8,9,2014,10795
9,9,2014,711
10,9,2014,630
11,9,2014,2909
12,9,2014,2396
13,9,2014,691
14,9,2014,1451
15,9,2014,2091
16,9,2014,330
17,9,2014,535
18,9,2014,2367
19,9,2014,541
20,9,2014,1009
21,9,2014,752
22,9,2014,575
23,9,2014,766
24,9,2014,1029
25,9,2014,275
26,9,2014,631
27,9,2014,413
28,9,2014,16473
29,9,2014,4169
30,9,2014,2469
31,9,2014,1156
32,9,2014,507
33,9,2014,1640
34,9,2014,291
35,9,2014,2243
36,9,2014,1995
37,9,2014,577
38,9,2014,2390
39,9,2014,1187
40,9,2014,276
41,9,2014,5035
42,9,2014,120
43,9,2014,1006
44,9,2014,299
45,9,2014,1090
46,9,2014,6754
47,9,2014,931
48,9,2014,1563
49,9,2014,216
50,9,2014,4167
51,9,2014,76
52,9,2014,51
1,9,2014,19
2,9,2014,25
3,9,2014,329
4,9,2014,2048
5,9,2014,14
6,9,2014,42
7,9,2014,195
8,9,2014,861
9,9,2014,78
10,9,2014,26
11,9,2014,10229
12,9,2014,95
13,9,2014,42
14,9,2014,4498
15,9,2014,83
16,9,2014,15
17,9,2014,116
18,9,2014,3997
19,9,2014,33
20,9,2014,25
21,9,2014,2218
22,9,2014,14
23,9,2014,3523
24,9,2014,23
25,9,2014,34
26,9,2014,25
27,9,2014,33
28,9,2014,598
29,9,2014,5213
30,9,2014,132
31,9,2014,46
32,9,2014,26
33,9,2014,39
34,9,2014,11
35,9,2014,126
36,9,2014,90
37,9,2014,27
38,9,2014,75
39,9,2014,32
40,9,2014,21
41,9,2014,13460
42,9,2014,6
43,9,2014,103
44,9,2014,14
45,9,2014,57
46,9,2014,317
47,9,2014,45
48,9,2014,67
49,9,2014,12
50,9,2014,49
51,9,2014,34
52,9,2014,11
1,9,2014,246
2,9,2014,193
3,9,2014,1369
4,9,2014,265
5,9,2014,107
6,9,2014,301
7,9,2014,780
8,9,2014,9418
9,9,2014,289
10,9,2014,263
11,9,2014,618
12,9,2014,697
13,9,2014,189
14,9,2014,290
15,9,2014,1307
16,9,2014,63
17,9,2014,742
18,9,2014,388
19,9,2014,164
20,9,2014,499
21,9,2014,231
22,9,2014,227
23,9,2014,228
24,9,2014,269
25,9,2014,435
26,9,2014,230
27,9,2014,344
28,9,2014,5142
29,9,2014,898
30,9,2014,601
31,9,2014,767
32,9,2014,363
33,9,2014,524
34,9,2014,94
35,9,2014,501
36,9,2014,1270
37,9,2014,193
38,9,2014,607
39,9,2014,340
40,9,2014,89
41,9,2014,1114
42,9,2014,45
43,9,2014,839
44,9,2014,100
45,9,2014,246
46,9,2014,2477
47,9,2014,360
48,9,2014,730
49,9,2014,88
50,9,2014,843
51,9,2014,25
52,9,2014,14
1,9,2014,145
2,9,2014,128
3,9,2014,811
4,9,2014,176
5,9,2014,83
6,9,2014,180
7,9,2014,372
8,9,2014,1258
9,9,2014,195
10,9,2014,160
11,9,2014,624
12,9,2014,251
13,9,2014,141
14,9,2014,265
15,9,2014,490
16,9,2014,55
17,9,2014,128
18,9,2014,281
19,9,2014,86
20,9,2014,221
21,9,2014,116
22,9,2014,79
23,9,2014,156
24,9,2014,1254
25,9,2014,65
26,9,2014,112
27,9,2014,210
28,9,2014,2939
29,9,2014,569
30,9,2014,542
31,9,2014,231
32,9,2014,161
33,9,2014,15961
34,9,2014,106
35,9,2014,586
36,9,2014,509
37,9,2014,152
38,9,2014,349
39,9,2014,436
40,9,2014,80
41,9,2014,489
42,9,2014,38
43,9,2014,154
44,9,2014,45
45,9,2014,206
46,9,2014,1044
47,9,2014,245
48,9,2014,475
49,9,2014,98
50,9,2014,345
51,9,2014,11
52,9,2014,13
1,9,2014,325
2,9,2014,270
3,9,2014,1299
4,9,2014,234
5,9,2014,97
6,9,2014,263
7,9,2014,739
8,9,2014,3101
9,9,2014,399
10,9,2014,214
11,9,2014,661
12,9,2014,492
13,9,2014,287
14,9,2014,481
15,9,2014,821
16,9,2014,99
17,9,2014,582
18,9,2014,485
19,9,2014,190
20,9,2014,444
21,9,2014,248
22,9,2014,158
23,9,2014,260
24,9,2014,293
25,9,2014,184
26,9,2014,238
27,9,2014,207
28,9,2014,5207
29,9,2014,1829
30,9,2014,919
31,9,2014,907
32,9,2014,172
33,9,2014,551
34,9,2014,121
35,9,2014,856
36,9,2014,807
37,9,2014,201
38,9,2014,764
39,9,2014,414
40,9,2014,128
41,9,2014,1048
42,9,2014,62
43,9,2014,341
44,9,2014,74
45,9,2014,339
46,9,2014,2574
47,9,2014,482
48,9,2014,816
49,9,2014,101
50,9,2014,698
51,9,2014,34
52,9,2014,15
1,9,2014,497
2,9,2014,209
3,9,2014,1424
4,9,2014,179
5,9,2014,88
6,9,2014,189
7,9,2014,618
8,9,2014,3402
9,9,2014,272
10,9,2014,191
11,9,2014,609
12,9,2014,409
13,9,2014,236
14,9,2014,338
15,9,2014,935
16,9,2014,92
17,9,2014,262
18,9,2014,582
19,9,2014,127
20,9,2014,499
21,9,2014,182
22,9,2014,118
23,9,2014,377
24,9,2014,211
25,9,2014,169
26,9,2014,187
27,9,2014,225
28,9,2014,3844
29,9,2014,1016
30,9,2014,1390
31,9,2014,664
32,9,2014,248
33,9,2014,683
34,9,2014,105
35,9,2014,827
36,9,2014,1020
37,9,2014,143
38,9,2014,895
39,9,2014,357
40,9,2014,71
41,9,2014,974
42,9,2014,42
43,9,2014,375
44,9,2014,73
45,9,2014,322
46,9,2014,2849
47,9,2014,398
48,9,2014,1083
49,9,2014,62
50,9,2014,817
51,9,2014,61
52,9,2014,12
1,9,2014,206
2,9,2014,270
3,9,2014,1989
4,9,2014,217
5,9,2014,79
6,9,2014,341
7,9,2014,514
8,9,2014,3310
9,9,2014,263
10,9,2014,171
11,9,2014,614
12,9,2014,524
13,9,2014,236
14,9,2014,702
15,9,2014,993
16,9,2014,84
17,9,2014,322
18,9,2014,604
19,9,2014,134
20,9,2014,302
21,9,2014,229
22,9,2014,140
23,9,2014,334
24,9,2014,350
25,9,2014,182
26,9,2014,278
27,9,2014,227
28,9,2014,3485
29,9,2014,981
30,9,2014,679
31,9,2014,420
32,9,2014,192
33,9,2014,870
34,9,2014,94
35,9,2014,1117
36,9,2014,811
37,9,2014,153
38,9,2014,718
39,9,2014,484
40,9,2014,84
41,9,2014,830
42,9,2014,40
43,9,2014,411
44,9,2014,48
45,9,2014,314
46,9,2014,2165
47,9,2014,294
48,9,2014,630
49,9,2014,84
50,9,2014,431
51,9,2014,28
52,9,2014,22
1,9,2014,194
2,9,2014,187
3,9,2014,1103
4,9,2014,164
5,9,2014,79
6,9,2014,219
7,9,2014,680
8,9,2014,2841
9,9,2014,279
10,9,2014,260
11,9,2014,638
12,9,2014,354
13,9,2014,190
14,9,2014,222
15,9,2014,731
16,9,2014,84
17,9,2014,332
18,9,2014,277
19,9,2014,113
20,9,2014,287
21,9,2014,137
22,9,2014,86
23,9,2014,188
24,9,2014,260
25,9,2014,157
26,9,2014,163
27,9,2014,208
28,9,2014,4725
29,9,2014,640
30,9,2014,626
31,9,2014,450
32,9,2014,161
33,9,2014,424
34,9,2014,114
35,9,2014,997
36,9,2014,719
37,9,2014,125
38,9,2014,634
39,9,2014,441
40,9,2014,71
41,9,2014,829
42,9,2014,36
43,9,2014,328
44,9,2014,70
45,9,2014,331
46,9,2014,1510
47,9,2014,299
48,9,2014,708
49,9,2014,72
50,9,2014,422
51,9,2014,22
52,9,2014,12
1,9,2014,49
2,9,2014,257
3,9,2014,1161
4,9,2014,226
5,9,2014,189
6,9,2014,244
7,9,2014,465
8,9,2014,1489
9,9,2014,179
10,9,2014,156
11,9,2014,371
12,9,2014,479
13,9,2014,283
14,9,2014,359
15,9,2014,327
16,9,2014,136
17,9,2014,194
18,9,2014,444
19,9,2014,209
20,9,2014,61
21,9,2014,144
22,9,2014,110
23,9,2014,258
24,9,2014,210
25,9,2014,88
26,9,2014,144
27,9,2014,122
28,9,2014,4210
29,9,2014,672
