,id_provincia,año,Partidos,Votos
1535,28,2024,J.U.E.X.,1113
1536,29,2024,J.U.E.X.,76
1537,30,2024,J.U.E.X.,54
1538,31,2024,J.U.E.X.,35
1539,32,2024,J.U.E.X.,16
1540,33,2024,J.U.E.X.,36
1541,34,2024,J.U.E.X.,9
1542,35,2024,J.U.E.X.,61
1543,36,2024,J.U.E.X.,38
1544,37,2024,J.U.E.X.,32
1545,38,2024,J.U.E.X.,50
1546,39,2024,J.U.E.X.,33
1547,40,2024,J.U.E.X.,7
1548,41,2024,J.U.E.X.,148
1549,42,2024,J.U.E.X.,5
1550,43,2024,J.U.E.X.,135
1551,44,2024,J.U.E.X.,3
1552,45,2024,J.U.E.X.,71
1553,46,2024,J.U.E.X.,134
1554,47,2024,J.U.E.X.,17
1555,48,2024,J.U.E.X.,43
1556,49,2024,J.U.E.X.,5
1557,50,2024,J.U.E.X.,40
1558,51,2024,J.U.E.X.,2
1559,52,2024,J.U.E.X.,0
1560,1,2024,CRT,32
1561,2,2024,CRT,25
1562,3,2024,CRT,162
1563,4,2024,CRT,42
1564,5,2024,CRT,19
1565,6,2024,CRT,33
1566,7,2024,CRT,88
1567,8,2024,CRT,1027
1568,9,2024,CRT,51
1569,10,2024,CRT,33
1570,11,2024,CRT,150
1571,12,2024,CRT,50
1572,13,2024,CRT,44
1573,14,2024,CRT,46
1574,15,2024,CRT,74
1575,16,2024,CRT,13
1576,17,2024,CRT,117
1577,18,2024,CRT,69
1578,19,2024,CRT,28
1579,20,2024,CRT,91
1580,21,2024,CRT,30
1581,22,2024,CRT,30
1582,23,2024,CRT,65
1583,24,2024,CRT,36
1584,25,2024,CRT,30
1585,26,2024,CRT,38
1586,27,2024,CRT,16
1587,28,2024,CRT,828
1588,29,2024,CRT,93
1589,30,2024,CRT,153
1590,31,2024,CRT,83
1591,32,2024,CRT,19
1592,33,2024,CRT,144
1593,34,2024,CRT,16
1594,35,2024,CRT,105
1595,36,2024,CRT,64
1596,37,2024,CRT,25
1597,38,2024,CRT,111
1598,39,2024,CRT,86
1599,40,2024,CRT,21
1600,41,2024,CRT,154
1601,42,2024,CRT,9
1602,43,2024,CRT,45
1603,44,2024,CRT,20
1604,45,2024,CRT,52
1605,46,2024,CRT,229
1606,47,2024,CRT,46
1607,48,2024,CRT,62
1608,49,2024,CRT,11
1609,50,2024,CRT,239
1610,51,2024,CRT,3
1611,52,2024,CRT,9
1612,1,2024,EXTREMEÑOS,20
1613,2,2024,EXTREMEÑOS,8
1614,3,2024,EXTREMEÑOS,69
1615,4,2024,EXTREMEÑOS,20
1616,5,2024,EXTREMEÑOS,11
1617,6,2024,EXTREMEÑOS,725
1618,7,2024,EXTREMEÑOS,41
1619,8,2024,EXTREMEÑOS,209
1620,9,2024,EXTREMEÑOS,17
1621,10,2024,EXTREMEÑOS,591
1622,11,2024,EXTREMEÑOS,49
1623,12,2024,EXTREMEÑOS,24
1624,13,2024,EXTREMEÑOS,21
1625,14,2024,EXTREMEÑOS,15
1626,15,2024,EXTREMEÑOS,24
1627,16,2024,EXTREMEÑOS,2
1628,17,2024,EXTREMEÑOS,21
1629,18,2024,EXTREMEÑOS,16
1630,19,2024,EXTREMEÑOS,19
1631,20,2024,EXTREMEÑOS,33
1632,21,2024,EXTREMEÑOS,21
1633,22,2024,EXTREMEÑOS,15
1634,23,2024,EXTREMEÑOS,14
1635,24,2024,EXTREMEÑOS,16
1636,25,2024,EXTREMEÑOS,14
1637,26,2024,EXTREMEÑOS,8
1638,27,2024,EXTREMEÑOS,8
1639,28,2024,EXTREMEÑOS,702
1640,29,2024,EXTREMEÑOS,53
1641,30,2024,EXTREMEÑOS,45
1642,31,2024,EXTREMEÑOS,28
1643,32,2024,EXTREMEÑOS,13
1644,33,2024,EXTREMEÑOS,28
1645,34,2024,EXTREMEÑOS,7
1646,35,2024,EXTREMEÑOS,39
1647,36,2024,EXTREMEÑOS,28
1648,37,2024,EXTREMEÑOS,29
1649,38,2024,EXTREMEÑOS,34
1650,39,2024,EXTREMEÑOS,28
1651,40,2024,EXTREMEÑOS,15
1652,41,2024,EXTREMEÑOS,105
1653,42,2024,EXTREMEÑOS,8
1654,43,2024,EXTREMEÑOS,30
1655,44,2024,EXTREMEÑOS,4
1656,45,2024,EXTREMEÑOS,51
1657,46,2024,EXTREMEÑOS,103
1658,47,2024,EXTREMEÑOS,29
1659,48,2024,EXTREMEÑOS,35
1660,49,2024,EXTREMEÑOS,7
1661,50,2024,EXTREMEÑOS,35
1662,51,2024,EXTREMEÑOS,4
1663,52,2024,EXTREMEÑOS,0
1664,1,2019,PSOE,35649
1665,2,2019,PSOE,80806
1666,3,2019,PSOE,258775
1667,4,2019,PSOE,101537
1668,5,2019,PSOE,27997
1669,6,2019,PSOE,175175
1670,7,2019,PSOE,123196
1671,8,2019,PSOE,616789
1672,9,2019,PSOE,66402
1673,10,2019,PSOE,102569
1674,11,2019,PSOE,198398
1675,12,2019,PSOE,94421
1676,13,2019,PSOE,112808
1677,14,2019,PSOE,159043
1678,15,2019,PSOE,200603
1679,16,2019,PSOE,49051
1680,17,2019,PSOE,49400
1681,18,2019,PSOE,178251
1682,19,2019,PSOE,45536
1683,20,2019,PSOE,66702
1684,21,2019,PSOE,108350
1685,22,2019,PSOE,42672
1686,23,2019,PSOE,159505
1687,24,2019,PSOE,99019
1688,25,2019,PSOE,28881
1689,26,2019,PSOE,60105
1690,27,2019,PSOE,64650
1691,28,2019,PSOE,1039992
1692,29,2019,PSOE,244494
1693,30,2019,PSOE,205698
1694,31,2019,PSOE,94963
1695,32,2019,PSOE,61401
1696,33,2019,PSOE,200760
1697,34,2019,PSOE,34022
1698,35,2019,PSOE,145386
1699,36,2019,PSOE,182511
1700,37,2019,PSOE,60655
1701,38,2019,PSOE,141380
1702,39,2019,PSOE,117220
1703,40,2019,PSOE,27869
1704,41,2019,PSOE,396286
1705,42,2019,PSOE,18324
1706,43,2019,PSOE,71183
1707,44,2019,PSOE,26999
1708,45,2019,PSOE,145699
1709,46,2019,PSOE,409246
1710,47,2019,PSOE,101291
1711,48,2019,PSOE,110087
1712,49,2019,PSOE,37364
1713,50,2019,PSOE,169968
1714,51,2019,PSOE,11008
1715,52,2019,PSOE,7466
1716,1,2019,PP,20112
1717,2,2019,PP,55519
1718,3,2019,PP,188947
1719,4,2019,PP,87852
1720,5,2019,PP,35168
1721,6,2019,PP,90863
1722,7,2019,PP,88838
1723,8,2019,PP,139058
1724,9,2019,PP,51971
1725,10,2019,PP,64467
1726,11,2019,PP,100517
1727,12,2019,PP,67458
1728,13,2019,PP,75121
1729,14,2019,PP,95290
1730,15,2019,PP,169107
1731,16,2019,PP,36669
1732,17,2019,PP,10573
1733,18,2019,PP,102218
1734,19,2019,PP,30150
1735,20,2019,PP,15805
1736,21,2019,PP,51997
1737,22,2019,PP,25336
1738,23,2019,PP,81975
1739,24,2019,PP,68786
1740,25,2019,PP,9775
1741,26,2019,PP,50012
1742,27,2019,PP,65815
1743,28,2019,PP,713272
1744,29,2019,PP,168387
1745,30,2019,PP,196729
1746,31,2019,PP,63637
1747,32,2019,PP,63790
1748,33,2019,PP,99005
1749,34,2019,PP,31978
1750,35,2019,PP,70693
1751,36,2019,PP,134064
1752,37,2019,PP,64947
1753,38,2019,PP,71102
1754,39,2019,PP,84608
1755,40,2019,PP,26324
1756,41,2019,PP,160540
1757,42,2019,PP,13741
1758,43,2019,PP,19220
1759,44,2019,PP,19117
1760,45,2019,PP,98679
1761,46,2019,PP,265971
1762,47,2019,PP,81736
1763,48,2019,PP,36188
1764,49,2019,PP,32786
1765,50,2019,PP,99332
1766,51,2019,PP,8930
1767,52,2019,PP,9820
1768,1,2019,Cs,6001
1769,2,2019,Cs,28003
1770,3,2019,Cs,116317
1771,4,2019,Cs,34897
1772,5,2019,Cs,15195
1773,6,2019,Cs,42827
1774,7,2019,Cs,49670
1775,8,2019,Cs,231916
1776,9,2019,Cs,30926
1777,10,2019,Cs,25029
1778,11,2019,Cs,76043
1779,12,2019,Cs,35067
1780,13,2019,Cs,31412
1781,14,2019,Cs,50584
1782,15,2019,Cs,40950
1783,16,2019,Cs,10700
1784,17,2019,Cs,20416
1785,18,2019,Cs,59562
1786,19,2019,Cs,18495
1787,20,2019,Cs,8386
1788,21,2019,Cs,26886
1789,22,2019,Cs,16792
1790,23,2019,Cs,40996
1791,24,2019,Cs,33578
1792,25,2019,Cs,11442
1793,26,2019,Cs,21287
1794,27,2019,Cs,9728
1795,28,2019,Cs,586867
1796,29,2019,Cs,91867
1797,30,2019,Cs,90389
1798,31,2019,Cs,25135
1799,32,2019,Cs,12550
1800,33,2019,Cs,70662
1801,34,2019,Cs,12480
1802,35,2019,Cs,37401
1803,36,2019,Cs,33572
1804,37,2019,Cs,29078
1805,38,2019,Cs,30493
1806,39,2019,Cs,43585
1807,40,2019,Cs,13339
1808,41,2019,Cs,114918
1809,42,2019,Cs,6241
1810,43,2019,Cs,34351
1811,44,2019,Cs,10965
1812,45,2019,Cs,42115
1813,46,2019,Cs,178237
1814,47,2019,Cs,48532
1815,48,2019,Cs,15907
1816,49,2019,Cs,13897
1817,50,2019,Cs,86777
1818,51,2019,Cs,2527
1819,52,2019,Cs,2681
1820,1,2019,PODEMOS-IU,18934
1821,2,2019,PODEMOS-IU,16837
1822,3,2019,PODEMOS-IU,71234
1823,4,2019,PODEMOS-IU,19043
1824,5,2019,PODEMOS-IU,6108
1825,6,2019,PODEMOS-IU,24449
1826,7,2019,PODEMOS-IU,44092
1827,8,2019,PODEMOS-IU,246799
1828,9,2019,PODEMOS-IU,17765
1829,10,2019,PODEMOS-IU,16192
1830,11,2019,PODEMOS-IU,74169
1831,12,2019,PODEMOS-IU,24432
1832,13,2019,PODEMOS-IU,18047
1833,14,2019,PODEMOS-IU,51382
1834,15,2019,PODEMOS-IU,48193
1835,16,2019,PODEMOS-IU,7645
1836,17,2019,PODEMOS-IU,15173
1837,18,2019,PODEMOS-IU,48080
1838,19,2019,PODEMOS-IU,12330
1839,20,2019,PODEMOS-IU,37324
1840,21,2019,PODEMOS-IU,21797
1841,22,2019,PODEMOS-IU,10923
1842,23,2019,PODEMOS-IU,29432
1843,24,2019,PODEMOS-IU,22333
1844,25,2019,PODEMOS-IU,7832
1845,26,2019,PODEMOS-IU,13487
1846,27,2019,PODEMOS-IU,10863
1847,28,2019,PODEMOS-IU,410598
1848,29,2019,PODEMOS-IU,75636
1849,30,2019,PODEMOS-IU,51088
1850,31,2019,PODEMOS-IU,39636
1851,32,2019,PODEMOS-IU,9444
1852,33,2019,PODEMOS-IU,76501
1853,34,2019,PODEMOS-IU,7007
1854,35,2019,PODEMOS-IU,47746
1855,36,2019,PODEMOS-IU,49234
1856,37,2019,PODEMOS-IU,11980
1857,38,2019,PODEMOS-IU,45390
1858,39,2019,PODEMOS-IU,26636
1859,40,2019,PODEMOS-IU,7111
1860,41,2019,PODEMOS-IU,121743
1861,42,2019,PODEMOS-IU,3478
1862,43,2019,PODEMOS-IU,21643
1863,44,2019,PODEMOS-IU,5917
1864,45,2019,PODEMOS-IU,26268
1865,46,2019,PODEMOS-IU,128058
1866,47,2019,PODEMOS-IU,25606
1867,48,2019,PODEMOS-IU,67467
1868,49,2019,PODEMOS-IU,7055
1869,50,2019,PODEMOS-IU,51528
1870,51,2019,PODEMOS-IU,1108
1871,52,2019,PODEMOS-IU,950
1872,1,2019,VOX,3343
1873,2,2019,VOX,15221
1874,3,2019,VOX,55152
1875,4,2019,VOX,32089
1876,5,2019,VOX,7615
1877,6,2019,VOX,20584
1878,7,2019,VOX,32130
1879,8,2019,VOX,51071
1880,9,2019,VOX,13187
1881,10,2019,VOX,13457
1882,11,2019,VOX,38805
1883,12,2019,VOX,19888
1884,13,2019,VOX,18217
1885,14,2019,VOX,25902
1886,15,2019,VOX,16216
1887,16,2019,VOX,7937
1888,17,2019,VOX,5334
1889,18,2019,VOX,36787
1890,19,2019,VOX,13762
1891,20,2019,VOX,3180
1892,21,2019,VOX,14882
1893,22,2019,VOX,7504
1894,23,2019,VOX,21943
1895,24,2019,VOX,16251
1896,25,2019,VOX,3067
1897,26,2019,VOX,8359
1898,27,2019,VOX,4963
1899,28,2019,VOX,317659
1900,29,2019,VOX,52302
1901,30,2019,VOX,71578
1902,31,2019,VOX,14260
1903,32,2019,VOX,4573
1904,33,2019,VOX,38641
1905,34,2019,VOX,6443
1906,35,2019,VOX,15987
1907,36,2019,VOX,11683
1908,37,2019,VOX,12371
1909,38,2019,VOX,13618
1910,39,2019,VOX,21297
1911,40,2019,VOX,6027
1912,41,2019,VOX,65291
1913,42,2019,VOX,3075
1914,43,2019,VOX,9324
1915,44,2019,VOX,5015
1916,45,2019,VOX,32859
1917,46,2019,VOX,92093
1918,47,2019,VOX,25077
1919,48,2019,VOX,7112
1920,49,2019,VOX,6700
1921,50,2019,VOX,39771
1922,51,2019,VOX,6748
1923,52,2019,VOX,3368
1924,1,2019,AHORA REPÚBLICAS,28836
1925,2,2019,AHORA REPÚBLICAS,140
1926,3,2019,AHORA REPÚBLICAS,2923
1927,4,2019,AHORA REPÚBLICAS,190
1928,5,2019,AHORA REPÚBLICAS,80
1929,6,2019,AHORA REPÚBLICAS,198
1930,7,2019,AHORA REPÚBLICAS,20630
1931,8,2019,AHORA REPÚBLICAS,519554
1932,9,2019,AHORA REPÚBLICAS,451
1933,10,2019,AHORA REPÚBLICAS,145
1934,11,2019,AHORA REPÚBLICAS,423
1935,12,2019,AHORA REPÚBLICAS,2792
1936,13,2019,AHORA REPÚBLICAS,131
1937,14,2019,AHORA REPÚBLICAS,230
1938,15,2019,AHORA REPÚBLICAS,76259
1939,16,2019,AHORA REPÚBLICAS,79
1940,17,2019,AHORA REPÚBLICAS,72040
1941,18,2019,AHORA REPÚBLICAS,347
1942,19,2019,AHORA REPÚBLICAS,175
1943,20,2019,AHORA REPÚBLICAS,109252
1944,21,2019,AHORA REPÚBLICAS,157
1945,22,2019,AHORA REPÚBLICAS,449
1946,23,2019,AHORA REPÚBLICAS,179
1947,24,2019,AHORA REPÚBLICAS,283
1948,25,2019,AHORA REPÚBLICAS,53508
1949,26,2019,AHORA REPÚBLICAS,329
1950,27,2019,AHORA REPÚBLICAS,19152
1951,28,2019,AHORA REPÚBLICAS,5555
1952,29,2019,AHORA REPÚBLICAS,553
1953,30,2019,AHORA REPÚBLICAS,485
1954,31,2019,AHORA REPÚBLICAS,54308
1955,32,2019,AHORA REPÚBLICAS,16341
1956,33,2019,AHORA REPÚBLICAS,1886
1957,34,2019,AHORA REPÚBLICAS,92
1958,35,2019,AHORA REPÚBLICAS,1330
1959,36,2019,AHORA REPÚBLICAS,59917
1960,37,2019,AHORA REPÚBLICAS,156
1961,38,2019,AHORA REPÚBLICAS,1129
1962,39,2019,AHORA REPÚBLICAS,630
1963,40,2019,AHORA REPÚBLICAS,90
1964,41,2019,AHORA REPÚBLICAS,749
1965,42,2019,AHORA REPÚBLICAS,58
1966,43,2019,AHORA REPÚBLICAS,87908
1967,44,2019,AHORA REPÚBLICAS,174
1968,45,2019,AHORA REPÚBLICAS,238
1969,46,2019,AHORA REPÚBLICAS,6644
1970,47,2019,AHORA REPÚBLICAS,305
1971,48,2019,AHORA REPÚBLICAS,108453
1972,49,2019,AHORA REPÚBLICAS,80
1973,50,2019,AHORA REPÚBLICAS,1178
1974,51,2019,AHORA REPÚBLICAS,26
1975,52,2019,AHORA REPÚBLICAS,12
1976,1,2019,JUNTS,794
1977,2,2019,JUNTS,121
1978,3,2019,JUNTS,1711
1979,4,2019,JUNTS,188
1980,5,2019,JUNTS,56
1981,6,2019,JUNTS,222
1982,7,2019,JUNTS,10672
1983,8,2019,JUNTS,654777
1984,9,2019,JUNTS,139
1985,10,2019,JUNTS,88
1986,11,2019,JUNTS,495
1987,12,2019,JUNTS,1684
1988,13,2019,JUNTS,102
1989,14,2019,JUNTS,222
1990,15,2019,JUNTS,841
1991,16,2019,JUNTS,86
1992,17,2019,JUNTS,150197
1993,18,2019,JUNTS,270
1994,19,2019,JUNTS,83
1995,20,2019,JUNTS,2183
1996,21,2019,JUNTS,103
1997,22,2019,JUNTS,468
1998,23,2019,JUNTS,109
1999,24,2019,JUNTS,199
2000,25,2019,JUNTS,81632
2001,26,2019,JUNTS,167
2002,27,2019,JUNTS,237
2003,28,2019,JUNTS,2780
2004,29,2019,JUNTS,394
2005,30,2019,JUNTS,386
2006,31,2019,JUNTS,1331
2007,32,2019,JUNTS,236
2008,33,2019,JUNTS,567
2009,34,2019,JUNTS,38
2010,35,2019,JUNTS,992
2011,36,2019,JUNTS,643
2012,37,2019,JUNTS,136
2013,38,2019,JUNTS,820
2014,39,2019,JUNTS,254
2015,40,2019,JUNTS,52
2016,41,2019,JUNTS,511
2017,42,2019,JUNTS,32
2018,43,2019,JUNTS,99528
2019,44,2019,JUNTS,131
2020,45,2019,JUNTS,172
2021,46,2019,JUNTS,3479
2022,47,2019,JUNTS,166
2023,48,2019,JUNTS,2070
2024,49,2019,JUNTS,47
2025,50,2019,JUNTS,528
2026,51,2019,JUNTS,16
2027,52,2019,JUNTS,30
2028,1,2019,CEUS,40808
2029,2,2019,CEUS,58
2030,3,2019,CEUS,460
2031,4,2019,CEUS,70
2032,5,2019,CEUS,36
2033,6,2019,CEUS,417
2034,7,2019,CEUS,16117
2035,8,2019,CEUS,3468
2036,9,2019,CEUS,597
2037,10,2019,CEUS,353
2038,11,2019,CEUS,483
2039,12,2019,CEUS,254
2040,13,2019,CEUS,72
2041,14,2019,CEUS,540
2042,15,2019,CEUS,2785
2043,16,2019,CEUS,27
2044,17,2019,CEUS,177
2045,18,2019,CEUS,405
2046,19,2019,CEUS,47
2047,20,2019,CEUS,112459
2048,21,2019,CEUS,187
2049,22,2019,CEUS,34
2050,23,2019,CEUS,75
2051,24,2019,CEUS,78
2052,25,2019,CEUS,150
2053,26,2019,CEUS,194
2054,27,2019,CEUS,1010
2055,28,2019,CEUS,2439
2056,29,2019,CEUS,554
2057,30,2019,CEUS,649
2058,31,2019,CEUS,27146
2059,32,2019,CEUS,798
2060,33,2019,CEUS,325
2061,34,2019,CEUS,35
2062,35,2019,CEUS,67988
2063,36,2019,CEUS,1767
2064,37,2019,CEUS,68
2065,38,2019,CEUS,117630
2066,39,2019,CEUS,773
2067,40,2019,CEUS,34
2068,41,2019,CEUS,623
2069,42,2019,CEUS,24
2070,43,2019,CEUS,196
2071,44,2019,CEUS,35
2072,45,2019,CEUS,587
2073,46,2019,CEUS,1296
2074,47,2019,CEUS,104
2075,48,2019,CEUS,226853
2076,49,2019,CEUS,182
2077,50,2019,CEUS,184
2078,51,2019,CEUS,98
2079,52,2019,CEUS,13
2080,1,2019,CPE,149
2081,2,2019,CPE,216
2082,3,2019,CPE,37199
2083,4,2019,CPE,153
2084,5,2019,CPE,54
2085,6,2019,CPE,176
2086,7,2019,CPE,12606
2087,8,2019,CPE,3016
2088,9,2019,CPE,183
2089,10,2019,CPE,91
2090,11,2019,CPE,619
2091,12,2019,CPE,19627
2092,13,2019,CPE,118
2093,14,2019,CPE,277
2094,15,2019,CPE,6467
2095,16,2019,CPE,72
2096,17,2019,CPE,265
2097,18,2019,CPE,371
2098,19,2019,CPE,135
2099,20,2019,CPE,254
2100,21,2019,CPE,203
2101,22,2019,CPE,1819
2102,23,2019,CPE,162
2103,24,2019,CPE,179
2104,25,2019,CPE,149
2105,26,2019,CPE,124
2106,27,2019,CPE,2127
2107,28,2019,CPE,4401
2108,29,2019,CPE,641
2109,30,2019,CPE,512
2110,31,2019,CPE,340
2111,32,2019,CPE,1562
2112,33,2019,CPE,441
2113,34,2019,CPE,118
2114,35,2019,CPE,34935
2115,36,2019,CPE,5160
2116,37,2019,CPE,114
2117,38,2019,CPE,3346
2118,39,2019,CPE,292
2119,40,2019,CPE,69
2120,41,2019,CPE,1073
2121,42,2019,CPE,29
2122,43,2019,CPE,445
2123,44,2019,CPE,1314
2124,45,2019,CPE,183
2125,46,2019,CPE,136527
2126,47,2019,CPE,218
2127,48,2019,CPE,441
2128,49,2019,CPE,55
2129,50,2019,CPE,10088
2130,51,2019,CPE,1260
2131,52,2019,CPE,5905
2132,1,2019,PACMA,1626
2133,2,2019,PACMA,2288
2134,3,2019,PACMA,11790
2135,4,2019,PACMA,3377
2136,5,2019,PACMA,759
2137,6,2019,PACMA,2640
2138,7,2019,PACMA,6795
2139,8,2019,PACMA,38410
2140,9,2019,PACMA,1935
2141,10,2019,PACMA,1771
2142,11,2019,PACMA,9342
2143,12,2019,PACMA,3315
2144,13,2019,PACMA,2411
2145,14,2019,PACMA,4315
2146,15,2019,PACMA,7020
2147,16,2019,PACMA,879
2148,17,2019,PACMA,3836
2149,18,2019,PACMA,5600
2150,19,2019,PACMA,1779
2151,20,2019,PACMA,2635
2152,21,2019,PACMA,3066
2153,22,2019,PACMA,1089
2154,23,2019,PACMA,3436
2155,24,2019,PACMA,2528
2156,25,2019,PACMA,1543
2157,26,2019,PACMA,1345
2158,27,2019,PACMA,1639
2159,28,2019,PACMA,50146
2160,29,2019,PACMA,12214
2161,30,2019,PACMA,9079
2162,31,2019,PACMA,3507
2163,32,2019,PACMA,1825
2164,33,2019,PACMA,5977
2165,34,2019,PACMA,717
2166,35,2019,PACMA,6865
2167,36,2019,PACMA,7349
2168,37,2019,PACMA,1213
2169,38,2019,PACMA,7959
2170,39,2019,PACMA,4255
2171,40,2019,PACMA,751
2172,41,2019,PACMA,13222
2173,42,2019,PACMA,298
2174,43,2019,PACMA,4988
2175,44,2019,PACMA,540
2176,45,2019,PACMA,3602
2177,46,2019,PACMA,19088
2178,47,2019,PACMA,2581
2179,48,2019,PACMA,5025
2180,49,2019,PACMA,700
2181,50,2019,PACMA,5094
2182,51,2019,PACMA,313
2183,52,2019,PACMA,330
2184,1,2019,CV-EC,666
2185,2,2019,CV-EC,497
2186,3,2019,CV-EC,2923
2187,4,2019,CV-EC,540
2188,5,2019,CV-EC,204
2189,6,2019,CV-EC,509
2190,7,2019,CV-EC,1821
2191,8,2019,CV-EC,9495
2192,9,2019,CV-EC,751
2193,10,2019,CV-EC,365
2194,11,2019,CV-EC,1508
2195,12,2019,CV-EC,755
2196,13,2019,CV-EC,422
2197,14,2019,CV-EC,733
2198,15,2019,CV-EC,1758
2199,16,2019,CV-EC,170
2200,17,2019,CV-EC,798
2201,18,2019,CV-EC,1312
2202,19,2019,CV-EC,317
2203,20,2019,CV-EC,1070
2204,21,2019,CV-EC,449
2205,22,2019,CV-EC,399
2206,23,2019,CV-EC,506
2207,24,2019,CV-EC,642
2208,25,2019,CV-EC,385
2209,26,2019,CV-EC,668
2210,27,2019,CV-EC,503
2211,28,2019,CV-EC,9429
2212,29,2019,CV-EC,1822
2213,30,2019,CV-EC,1703
2214,31,2019,CV-EC,1939
2215,32,2019,CV-EC,540
2216,33,2019,CV-EC,1231
2217,34,2019,CV-EC,204
2218,35,2019,CV-EC,1644
2219,36,2019,CV-EC,1221
2220,37,2019,CV-EC,499
2221,38,2019,CV-EC,1674
2222,39,2019,CV-EC,949
2223,40,2019,CV-EC,463
2224,41,2019,CV-EC,1908
2225,42,2019,CV-EC,111
2226,43,2019,CV-EC,918
2227,44,2019,CV-EC,131
2228,45,2019,CV-EC,562
2229,46,2019,CV-EC,3669
2230,47,2019,CV-EC,653
2231,48,2019,CV-EC,1540
2232,49,2019,CV-EC,279
2233,50,2019,CV-EC,1299
2234,51,2019,CV-EC,141
2235,52,2019,CV-EC,281
2236,1,2019,RECORTES CERO-LV-GVE,438
2237,2,2019,RECORTES CERO-LV-GVE,493
2238,3,2019,RECORTES CERO-LV-GVE,2916
2239,4,2019,RECORTES CERO-LV-GVE,326
2240,5,2019,RECORTES CERO-LV-GVE,167
2241,6,2019,RECORTES CERO-LV-GVE,539
2242,7,2019,RECORTES CERO-LV-GVE,956
2243,8,2019,RECORTES CERO-LV-GVE,5628
2244,9,2019,RECORTES CERO-LV-GVE,444
2245,10,2019,RECORTES CERO-LV-GVE,320
2246,11,2019,RECORTES CERO-LV-GVE,1966
2247,12,2019,RECORTES CERO-LV-GVE,381
2248,13,2019,RECORTES CERO-LV-GVE,778
2249,14,2019,RECORTES CERO-LV-GVE,505
2250,15,2019,RECORTES CERO-LV-GVE,1727
2251,16,2019,RECORTES CERO-LV-GVE,93
2252,17,2019,RECORTES CERO-LV-GVE,434
2253,18,2019,RECORTES CERO-LV-GVE,1210
2254,19,2019,RECORTES CERO-LV-GVE,334
2255,20,2019,RECORTES CERO-LV-GVE,610
2256,21,2019,RECORTES CERO-LV-GVE,426
2257,22,2019,RECORTES CERO-LV-GVE,345
2258,23,2019,RECORTES CERO-LV-GVE,464
2259,24,2019,RECORTES CERO-LV-GVE,355
2260,25,2019,RECORTES CERO-LV-GVE,227
2261,26,2019,RECORTES CERO-LV-GVE,331
2262,27,2019,RECORTES CERO-LV-GVE,394
2263,28,2019,RECORTES CERO-LV-GVE,6255
2264,29,2019,RECORTES CERO-LV-GVE,1281
2265,30,2019,RECORTES CERO-LV-GVE,1441
2266,31,2019,RECORTES CERO-LV-GVE,1079
2267,32,2019,RECORTES CERO-LV-GVE,545
2268,33,2019,RECORTES CERO-LV-GVE,1505
2269,34,2019,RECORTES CERO-LV-GVE,138
2270,35,2019,RECORTES CERO-LV-GVE,1749
2271,36,2019,RECORTES CERO-LV-GVE,1294
2272,37,2019,RECORTES CERO-LV-GVE,354
2273,38,2019,RECORTES CERO-LV-GVE,1442
2274,39,2019,RECORTES CERO-LV-GVE,796
2275,40,2019,RECORTES CERO-LV-GVE,102
2276,41,2019,RECORTES CERO-LV-GVE,1643
2277,42,2019,RECORTES CERO-LV-GVE,85
2278,43,2019,RECORTES CERO-LV-GVE,712
2279,44,2019,RECORTES CERO-LV-GVE,102
2280,45,2019,RECORTES CERO-LV-GVE,509
2281,46,2019,RECORTES CERO-LV-GVE,2414
2282,47,2019,RECORTES CERO-LV-GVE,478
2283,48,2019,RECORTES CERO-LV-GVE,1007
2284,49,2019,RECORTES CERO-LV-GVE,375
2285,50,2019,RECORTES CERO-LV-GVE,1110
2286,51,2019,RECORTES CERO-LV-GVE,50
2287,52,2019,RECORTES CERO-LV-GVE,330
2288,1,2019,VOLT,128
2289,2,2019,VOLT,299
2290,3,2019,VOLT,1366
2291,4,2019,VOLT,642
2292,5,2019,VOLT,145
2293,6,2019,VOLT,424
2294,7,2019,VOLT,852
2295,8,2019,VOLT,2253
2296,9,2019,VOLT,261
2297,10,2019,VOLT,345
2298,11,2019,VOLT,1089
2299,12,2019,VOLT,387
2300,13,2019,VOLT,365
2301,14,2019,VOLT,527
2302,15,2019,VOLT,713
2303,16,2019,VOLT,128
2304,17,2019,VOLT,226
2305,18,2019,VOLT,761
2306,19,2019,VOLT,187
2307,20,2019,VOLT,166
2308,21,2019,VOLT,428
2309,22,2019,VOLT,182
2310,23,2019,VOLT,496
2311,24,2019,VOLT,282
2312,25,2019,VOLT,119
2313,26,2019,VOLT,249
2314,27,2019,VOLT,140
2315,28,2019,VOLT,6645
2316,29,2019,VOLT,1044
2317,30,2019,VOLT,1333
2318,31,2019,VOLT,403
2319,32,2019,VOLT,154
2320,33,2019,VOLT,1273
2321,34,2019,VOLT,130
2322,35,2019,VOLT,678
2323,36,2019,VOLT,545
2324,37,2019,VOLT,230
2325,38,2019,VOLT,468
2326,39,2019,VOLT,449
2327,40,2019,VOLT,130
2328,41,2019,VOLT,1525
2329,42,2019,VOLT,49
2330,43,2019,VOLT,281
2331,44,2019,VOLT,86
2332,45,2019,VOLT,417
2333,46,2019,VOLT,1483
2334,47,2019,VOLT,405
2335,48,2019,VOLT,388
2336,49,2019,VOLT,144
2337,50,2019,VOLT,683
2338,51,2019,VOLT,54
