TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,PH,PCPE-EHAC,CIU,BNG,E.U.,BERDEAK-LV,PLN-LNA,PAS,FEI,URCL,PREPAL,UC,FEA,EH,PADE,UC-CDS,P.P.I.,COFEM-FEMEK,PNV-EA...(E99),UDR,SIEX,C.E.,URAS,AA,U.P.L.,A,TC-PNC,AUN,PREX-CREX,LV-GV,ACV,DM,DN,PAE-I,ES2000
ARABA-ÁLAVA,053,SAN MILLÁN / DONEMILIAGA,1,1,U,593,355,4,351,3,348,238,16,92,5,0,1,0,0,1,0,0,0,0,0,0,,0,93,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
ARABA-ÁLAVA,054,URKABUSTAIZ,1,1,U,733,536,3,533,3,530,197,47,113,9,0,0,0,0,0,3,0,0,0,0,2,,0,142,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ARABA-ÁLAVA,055,VALDEGOVÍA / GAUBEA,1,1,A,302,259,2,257,4,253,43,14,106,6,3,0,0,0,0,2,0,0,0,0,0,,0,17,0,0,0,0,102,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,055,VALDEGOVÍA / GAUBEA,1,1,B,358,241,3,238,9,229,117,20,70,7,0,0,0,0,0,0,0,0,0,0,0,,0,27,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ARABA-ÁLAVA,055,VALDEGOVÍA / GAUBEA,1,1,C,201,148,1,147,0,147,53,10,60,3,0,1,0,0,0,0,0,1,0,0,0,,0,23,1,0,0,1,45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ARABA-ÁLAVA,056,HARANA / VALLE DE ARANA,1,1,U,328,232,1,231,2,229,96,8,99,2,0,0,0,0,0,0,0,0,0,0,0,,0,23,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARABA-ÁLAVA,057,VILLABUENA DE ÁLAVA / ESKUERNAGA,1,1,U,283,238,1,237,1,236,45,8,63,1,0,0,0,0,0,1,0,0,0,0,0,,0,33,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,058,LEGUTIANO,1,1,U,1139,714,3,711,15,696,425,48,70,12,0,0,0,0,1,2,0,0,0,0,0,,0,211,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,1,U,703,342,1,341,11,330,361,40,83,21,0,0,0,0,0,0,0,0,0,0,0,,0,88,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,1,2,U,627,362,2,360,6,354,265,60,123,23,0,0,0,0,1,1,0,0,0,0,0,,0,73,0,0,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
