RESULTADOS ELECTORALES POR MESA;;;;;;;;;;;;;EH BILDU...(E24);EH BILDU...(E24);EH BILDU...(E24);PSOE;PSOE;PSOE;EAJ-PNV... (E24);EAJ-PNV... (E24);EAJ-PNV... (E24);PP;PP;PP;SUMAR... (E24);SUMAR... (E24);SUMAR... (E24);PODEMOS;PODEMOS;PODEMOS;VOX;VOX;VOX;SE ACABO LA FIESTA;SE ACABO LA FIESTA;SE ACABO LA FIESTA;PACMA;PACMA;PACMA;FO;FO;FO;IE;IE;IE;PFAC;PFAC;PFAC;EB-AZ;EB-AZ;EB-AZ;Cs;Cs;Cs;IZQESP;IZQESP;IZQESP;EXISTE;EXISTE;EXISTE;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PCPE/PCPC;PCPE/PCPC;PCPE/PCPC;PIRATES/REBELDES;PIRATES/REBELDES;PIRATES/REBELDES;JUNTS UE;JUNTS UE;JUNTS UE;VOLT;VOLT;VOLT;RECORTES CERO;RECORTES CERO;RECORTES CERO;PH;PH;PH;CREE EN EUROPA;CREE EN EUROPA;CREE EN EUROPA;SAE;SAE;SAE;CRT;CRT;CRT;F;F;F;PMR;PMR;PMR;PREPAL;PREPAL;PREPAL;FE-JONS;FE-JONS;FE-JONS;GLG;GLG;GLG;ANDALUCISTAS;ANDALUCISTAS;ANDALUCISTAS;J.U.E.X.;J.U.E.X.;J.U.E.X.;EXTREMEÑOS;EXTREMEÑOS;EXTREMEÑOS
TH;Municipio;Cód. Municipio;Distrito;Sección;Mesa;Censo;Votos;Nulos;Válidos;Blancos;V. Candidaturas;Abstención;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos
Álava;VITORIA-GASTEIZ;"	059";"	02";"	017";"	B";715;398;;398;;398;317;46;11.56;11.56;123;30.9;30.9;66;16.58;16.58;86;21.61;21.61;23;5.78;5.78;20;5.03;5.03;17;4.27;4.27;10;2.51;2.51;1;0.25;0.25;1;0.25;0.25;0;0.0;0.0;0;0.0;0.0;2;0.5;0.5;1;0.25;0.25;1;0.25;0.25;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.25;0.25;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	018";"	A";599;324;;324;;324;275;41;12.65;12.65;94;29.01;29.01;57;17.59;17.59;94;29.01;29.01;6;1.85;1.85;8;2.47;2.47;12;3.7;3.7;3;0.93;0.93;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.31;0.31;1;0.31;0.31;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;1.23;1.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	018";"	B";604;341;2;339;1;338;263;39;11.54;11.5;107;31.66;31.56;57;16.86;16.81;98;28.99;28.91;9;2.66;2.65;6;1.78;1.77;12;3.55;3.54;3;0.89;0.88;2;0.59;0.59;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.59;0.59;0;0.0;0.0;1;0.3;0.29;1;0.3;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	019";"	A";649;435;3;432;5;427;214;47;11.01;10.88;122;28.57;28.24;62;14.52;14.35;142;33.26;32.87;13;3.04;3.01;10;2.34;2.31;14;3.28;3.24;10;2.34;2.31;1;0.23;0.23;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.47;0.46;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	019";"	B";717;444;2;442;1;441;273;48;10.88;10.86;113;25.62;25.57;66;14.97;14.93;167;37.87;37.78;10;2.27;2.26;9;2.04;2.04;14;3.17;3.17;9;2.04;2.04;0;0.0;0.0;1;0.23;0.23;1;0.23;0.23;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	021";"	A";546;313;;313;1;312;233;32;10.26;10.22;90;28.85;28.75;55;17.63;17.57;97;31.09;30.99;8;2.56;2.56;8;2.56;2.56;13;4.17;4.15;2;0.64;0.64;2;0.64;0.64;0;0.0;0.0;2;0.64;0.64;0;0.0;0.0;0;0.0;0.0;2;0.64;0.64;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	021";"	B";608;355;4;351;3;348;253;43;12.36;12.25;107;30.75;30.48;64;18.39;18.23;95;27.3;27.07;8;2.3;2.28;6;1.72;1.71;11;3.16;3.13;5;1.44;1.42;1;0.29;0.28;0;0.0;0.0;1;0.29;0.28;0;0.0;0.0;2;0.57;0.57;1;0.29;0.28;0;0.0;0.0;1;0.29;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.57;0.57;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.29;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	022";"	A";472;292;3;289;1;288;180;44;15.28;15.22;95;32.99;32.87;36;12.5;12.46;79;27.43;27.34;4;1.39;1.38;9;3.12;3.11;12;4.17;4.15;4;1.39;1.38;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.35;0.35;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	022";"	B";510;315;4;311;3;308;195;36;11.69;11.58;103;33.44;33.12;60;19.48;19.29;76;24.68;24.44;6;1.95;1.93;6;1.95;1.93;13;4.22;4.18;4;1.3;1.29;1;0.32;0.32;1;0.32;0.32;0;0.0;0.0;1;0.32;0.32;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	023";"	A";491;300;1;299;;299;191;46;15.38;15.38;98;32.78;32.78;48;16.05;16.05;62;20.74;20.74;12;4.01;4.01;10;3.34;3.34;11;3.68;3.68;4;1.34;1.34;1;0.33;0.33;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;3;1.0;1.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	023";"	B";516;313;1;312;1;311;203;45;14.47;14.42;129;41.48;41.35;36;11.58;11.54;66;21.22;21.15;16;5.14;5.13;8;2.57;2.56;4;1.29;1.28;3;0.96;0.96;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	024";"	A";632;357;1;356;1;355;275;60;16.9;16.85;119;33.52;33.43;43;12.11;12.08;78;21.97;21.91;14;3.94;3.93;16;4.51;4.49;8;2.25;2.25;5;1.41;1.4;1;0.28;0.28;1;0.28;0.28;3;0.85;0.84;1;0.28;0.28;1;0.28;0.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.56;0.56;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.56;0.56;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.28;0.28
Álava;VITORIA-GASTEIZ;"	059";"	02";"	024";"	B";592;347;3;344;1;343;245;45;13.12;13.08;127;37.03;36.92;47;13.7;13.66;64;18.66;18.6;19;5.54;5.52;14;4.08;4.07;11;3.21;3.2;2;0.58;0.58;1;0.29;0.29;0;0.0;0.0;1;0.29;0.29;2;0.58;0.58;1;0.29;0.29;3;0.87;0.87;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.58;0.58;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.29;0.29;0;0.0;0.0;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	025";"	A";709;433;;433;1;432;276;72;16.67;16.63;138;31.94;31.87;46;10.65;10.62;92;21.3;21.25;17;3.94;3.93;16;3.7;3.7;19;4.4;4.39;12;2.78;2.77;6;1.39;1.39;2;0.46;0.46;1;0.23;0.23;0;0.0;0.0;1;0.23;0.23;2;0.46;0.46;2;0.46;0.46;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;3;0.69;0.69;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.23;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	025";"	B";714;424;2;422;;422;290;56;13.27;13.27;138;32.7;32.7;47;11.14;11.14;105;24.88;24.88;15;3.55;3.55;20;4.74;4.74;13;3.08;3.08;10;2.37;2.37;4;0.95;0.95;3;0.71;0.71;0;0.0;0.0;1;0.24;0.24;1;0.24;0.24;4;0.95;0.95;2;0.47;0.47;0;0.0;0.0;0;0.0;0.0;1;0.24;0.24;0;0.0;0.0;0;0.0;0.0;2;0.47;0.47;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	026";"	A";406;222;2;220;2;218;184;31;14.22;14.09;66;30.28;30.0;23;10.55;10.45;56;25.69;25.45;7;3.21;3.18;7;3.21;3.18;17;7.8;7.73;5;2.29;2.27;2;0.92;0.91;1;0.46;0.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.92;0.91;1;0.46;0.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	026";"	B";430;240;1;239;;239;190;41;17.15;17.15;78;32.64;32.64;28;11.72;11.72;51;21.34;21.34;5;2.09;2.09;9;3.77;3.77;11;4.6;4.6;8;3.35;3.35;5;2.09;2.09;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.42;0.42;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	027";"	A";506;293;3;290;;290;213;38;13.1;13.1;92;31.72;31.72;37;12.76;12.76;80;27.59;27.59;10;3.45;3.45;7;2.41;2.41;4;1.38;1.38;12;4.14;4.14;2;0.69;0.69;3;1.03;1.03;2;0.69;0.69;0;0.0;0.0;1;0.34;0.34;1;0.34;0.34;1;0.34;0.34;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	027";"	B";555;277;;277;1;276;278;51;18.48;18.41;87;31.52;31.41;39;14.13;14.08;52;18.84;18.77;12;4.35;4.33;12;4.35;4.33;17;6.16;6.14;5;1.81;1.81;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.36;0.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	028";"	U";785;305;;305;2;303;480;55;18.15;18.03;107;35.31;35.08;30;9.9;9.84;47;15.51;15.41;10;3.3;3.28;11;3.63;3.61;18;5.94;5.9;9;2.97;2.95;6;1.98;1.97;2;0.66;0.66;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;2;0.66;0.66;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;1;0.33;0.33;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.33;0.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	030";"	A";452;254;4;250;1;249;198;42;16.87;16.8;93;37.35;37.2;30;12.05;12.0;33;13.25;13.2;19;7.63;7.6;7;2.81;2.8;8;3.21;3.2;9;3.61;3.6;0;0.0;0.0;2;0.8;0.8;0;0.0;0.0;2;0.8;0.8;2;0.8;0.8;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;1;0.4;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	030";"	B";558;293;2;291;3;288;265;52;18.06;17.87;89;30.9;30.58;35;12.15;12.03;52;18.06;17.87;12;4.17;4.12;18;6.25;6.19;13;4.51;4.47;9;3.12;3.09;1;0.35;0.34;1;0.35;0.34;0;0.0;0.0;3;1.04;1.03;2;0.69;0.69;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.35;0.34;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	031";"	A";465;248;1;247;2;245;217;51;20.82;20.65;88;35.92;35.63;19;7.76;7.69;44;17.96;17.81;12;4.9;4.86;8;3.27;3.24;11;4.49;4.45;3;1.22;1.21;2;0.82;0.81;2;0.82;0.81;0;0.0;0.0;1;0.41;0.4;0;0.0;0.0;2;0.82;0.81;0;0.0;0.0;0;0.0;0.0;1;0.41;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.41;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	031";"	B";512;256;1;255;1;254;256;49;19.29;19.22;89;35.04;34.9;31;12.2;12.16;42;16.54;16.47;10;3.94;3.92;10;3.94;3.92;8;3.15;3.14;9;3.54;3.53;1;0.39;0.39;2;0.79;0.78;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.39;0.39;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.39;0.39;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.39;0.39;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	032";"	A";640;314;1;313;2;311;326;53;17.04;16.93;91;29.26;29.07;56;18.01;17.89;68;21.86;21.73;6;1.93;1.92;4;1.29;1.28;13;4.18;4.15;11;3.54;3.51;1;0.32;0.32;4;1.29;1.28;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.64;0.64;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.32;0.32;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	032";"	B";681;325;1;324;4;320;356;51;15.94;15.74;91;28.44;28.09;49;15.31;15.12;79;24.69;24.38;16;5.0;4.94;6;1.88;1.85;16;5.0;4.94;8;2.5;2.47;1;0.31;0.31;2;0.62;0.62;0;0.0;0.0;1;0.31;0.31;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	033";"	U";749;440;1;439;2;437;309;30;6.86;6.83;50;11.44;11.39;62;14.19;14.12;231;52.86;52.62;6;1.37;1.37;11;2.52;2.51;29;6.64;6.61;12;2.75;2.73;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;0.92;0.91;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.46;0.46;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	034";"	A";614;378;2;376;;376;236;36;9.57;9.57;80;21.28;21.28;83;22.07;22.07;122;32.45;32.45;8;2.13;2.13;7;1.86;1.86;17;4.52;4.52;17;4.52;4.52;2;0.53;0.53;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.27;0.27;3;0.8;0.8;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	034";"	B";562;336;;336;1;335;226;39;11.64;11.61;69;20.6;20.54;58;17.31;17.26;132;39.4;39.29;5;1.49;1.49;4;1.19;1.19;18;5.37;5.36;5;1.49;1.49;3;0.9;0.89;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.3;0.3;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	035";"	A";750;408;;408;2;406;342;36;8.87;8.82;67;16.5;16.42;97;23.89;23.77;171;42.12;41.91;3;0.74;0.74;1;0.25;0.25;20;4.93;4.9;6;1.48;1.47;0;0.0;0.0;1;0.25;0.25;0;0.0;0.0;0;0.0;0.0;1;0.25;0.25;3;0.74;0.74;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Álava;VITORIA-GASTEIZ;"	059";"	02";"	035";"	B";636;345;1;344;3;341;291;18;5.28;5.23;56;16.42;16.28;73;21.41;21.22;141;41.35;40.99;3;0.88;0.87;3;0.88;0.87;29;8.5;8.43;14;4.11;4.07;1;0.29;0.29;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.29;0.29;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
