TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,EB,CDS,EKA,PH,FE-JONS,POSI,PREPAL,PADE,TC-PNC,DN,FE,ARALAR,PNV...(E04),N.I.V.,CUP,UCL,EA...(E04),NOS-UP,EC,PUM+J,PFYV,PASOC,PCPE-LI.(LIT-CI),CL,P.CANNABIS,CE...(E04),FA,PARADOS,B-GV
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,4,31,B,799,342,21,321,4,317,457,109,112,16,0,0,0,0,0,0,0,0,1,0,4,54,0,0,0,10,0,0,2,0,2,0,0,2,0,0,1,4
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,1,U,644,236,13,223,2,221,408,101,75,4,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,2,A,612,232,8,224,3,221,380,117,61,8,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,2,B,595,257,12,245,2,243,338,113,67,9,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,10,1,0,0,0,0,0,0,2,0,0,0,3
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,3,A,482,184,6,178,3,175,298,75,41,5,1,0,0,0,1,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,3,B,528,198,6,192,0,192,330,102,58,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,4,U,703,260,9,251,2,249,443,127,69,10,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,6,0,0,1,0,0,0,0,4,0,0,0,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,5,A,506,168,2,166,1,165,338,79,58,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,5,B,536,151,7,144,0,144,385,73,39,4,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,6,A,728,181,2,179,2,177,547,109,34,4,2,0,0,0,1,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,6,B,535,187,2,185,3,182,348,105,38,10,1,0,1,1,0,0,0,0,0,0,1,16,1,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,7,A,892,349,17,332,2,330,543,166,79,7,1,0,0,0,0,1,0,0,0,0,2,52,1,0,0,8,0,0,2,0,1,1,0,7,0,0,0,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,7,B,889,372,10,362,0,362,517,178,92,21,1,0,0,0,0,0,0,1,0,0,3,46,0,0,0,11,0,0,0,1,0,1,0,4,0,0,1,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,8,U,1280,412,44,368,2,366,868,122,71,23,0,0,0,0,0,0,0,0,0,0,7,111,0,0,0,22,0,0,1,1,0,0,0,4,0,0,1,3
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,9,A,749,268,17,251,2,249,481,94,51,26,1,0,0,0,0,1,0,0,0,1,6,49,1,1,0,16,0,0,1,0,0,0,0,0,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,9,B,770,270,19,251,6,245,500,95,56,17,0,0,0,0,0,0,0,0,0,0,2,58,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,10,A,965,284,23,261,3,258,681,89,36,20,0,0,0,0,0,0,0,0,0,0,5,67,1,1,1,25,0,0,0,1,0,1,0,7,1,0,1,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,10,B,940,272,17,255,6,249,668,87,57,31,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,15,0,0,1,1,0,0,0,2,0,0,1,4
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,11,U,649,240,15,225,1,224,409,85,56,17,0,0,0,0,0,0,0,0,0,0,3,48,2,0,0,8,0,0,0,0,1,0,0,2,0,0,0,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,12,A,853,327,12,315,0,315,526,136,84,15,0,0,0,1,0,0,0,0,0,0,7,47,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,3
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,12,B,845,324,9,315,2,313,521,144,80,13,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,15,0,0,0,0,0,1,0,6,0,0,0,2
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,13,A,691,272,14,258,2,256,419,78,102,10,0,0,0,0,1,0,0,0,0,0,5,44,1,0,0,8,0,0,2,0,0,0,0,1,0,0,1,3
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,13,B,769,264,14,250,0,250,505,73,104,18,0,0,1,0,0,2,0,1,0,0,0,38,1,0,0,9,0,0,0,0,0,0,0,2,0,0,1,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,14,A,913,350,20,330,3,327,563,115,113,13,0,1,0,0,0,0,0,0,0,0,5,55,0,0,0,17,0,0,1,0,0,1,0,5,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,14,B,883,314,11,303,1,302,569,119,93,15,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,21,0,0,0,0,0,0,0,3,0,0,0,4
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,15,U,929,370,24,346,4,342,559,118,123,23,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,23,0,0,1,0,0,0,0,1,0,0,1,0
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,16,A,534,185,21,164,4,160,349,76,40,9,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1
ARABA-ÁLAVA,059,VITORIA-GASTEIZ,5,16,B,532,214,10,204,1,203,318,104,52,5,0,0,0,0,1,0,0,0,0,0,0,27,1,0,0,9,0,0,0,0,0,0,0,3,0,0,0,1
